 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
  61   6    -0.01  -0.07   0.10     0.00   0.00  -0.00     0.00  -0.00   0.00
  62   6     0.08  -0.02   0.06    -0.01  -0.00  -0.00     0.01  -0.00   0.00
  63   6    -0.01   0.03   0.12     0.00  -0.01  -0.01     0.00   0.00   0.01
  64   6    -0.08   0.07  -0.16     0.01  -0.01   0.01    -0.01   0.01  -0.01
  65   1    -0.06  -0.03  -0.05     0.00   0.00   0.00    -0.00  -0.00  -0.00
  66   1    -0.01  -0.07   0.06     0.00   0.00  -0.00     0.00  -0.00   0.00
  67   1    -0.01   0.04   0.08     0.00  -0.00  -0.00     0.00   0.00   0.00
  68   1    -0.04   0.06  -0.04     0.00  -0.01   0.00    -0.00   0.00  -0.00
  69   6     0.09   0.01  -0.05    -0.01  -0.00   0.00    -0.01   0.00  -0.00
  70   6    -0.05   0.03  -0.03     0.00   0.00   0.00    -0.00   0.00  -0.00
  71   6     0.02   0.02   0.00    -0.00   0.00   0.00     0.00   0.00   0.00
  72   6     0.03  -0.01   0.01    -0.00   0.00   0.00    -0.00  -0.00   0.00
  73   7    -0.11  -0.02   0.01     0.01   0.00  -0.00    -0.00  -0.00  -0.00
  74   6    -0.01  -0.00  -0.04    -0.00   0.00  -0.00    -0.01  -0.00  -0.00
  75   1    -0.05   0.02  -0.01     0.01   0.00  -0.00     0.00   0.00  -0.00
  76   1     0.00   0.01   0.01     0.00  -0.00  -0.00     0.00   0.00   0.00
  77   1     0.02  -0.00   0.00    -0.00   0.00   0.00    -0.00  -0.00   0.00
  78   1    -0.02  -0.01  -0.02     0.00   0.00   0.00     0.00  -0.00  -0.00
  79   6    -0.10   0.03   0.07     0.01  -0.00  -0.02    -0.02   0.00  -0.03
  80   6     0.01   0.00  -0.01     0.06  -0.01  -0.00     0.32  -0.06  -0.04
  81   6    -0.00   0.00   0.00     0.01   0.00  -0.00     0.04   0.00  -0.01
  82   6    -0.01   0.01  -0.00     0.02  -0.04   0.00     0.08  -0.22   0.00
  83   6    -0.00   0.01   0.00    -0.00  -0.04   0.00    -0.02  -0.22  -0.00
  84   6    -0.01   0.00  -0.00     0.00  -0.02   0.00     0.02  -0.13   0.01
  85   6    -0.00  -0.01  -0.00    -0.01   0.04   0.00    -0.08   0.19   0.02
  86   6     0.01  -0.00   0.00    -0.04   0.03   0.01    -0.23   0.14   0.03
  87   6     0.01  -0.00  -0.00    -0.04   0.01   0.01    -0.23   0.06   0.03
  88   7     0.01  -0.00  -0.00    -0.01   0.00   0.00    -0.03   0.00   0.01
  89   6    -0.00  -0.01   0.00     0.02   0.02  -0.00     0.08   0.11  -0.02
  90   6    -0.01  -0.01   0.00     0.01   0.02  -0.00     0.07   0.12  -0.02
  91   1    -0.00   0.00  -0.00     0.00  -0.01   0.00     0.01  -0.08   0.01
  92   1    -0.00   0.00   0.00    -0.00  -0.01  -0.00    -0.01  -0.05  -0.00
  93   1    -0.00   0.00   0.00     0.01  -0.01  -0.00     0.08  -0.06  -0.01
  94   1     0.00  -0.00   0.00    -0.02   0.01   0.00    -0.09   0.05   0.01
  95   1     0.00  -0.00  -0.00    -0.02  -0.00   0.00    -0.09  -0.01   0.01
  96   1    -0.00  -0.00   0.00     0.01   0.00  -0.00     0.04   0.02  -0.01
  97   6     0.05  -0.01  -0.01    -0.01   0.00   0.01    -0.01   0.00   0.01
  98   6     0.04   0.00  -0.02    -0.01  -0.00   0.01    -0.01   0.00   0.01
  99   6    -0.02   0.02  -0.00     0.00  -0.00  -0.01     0.00  -0.00   0.00
 100   6    -0.01   0.01   0.02     0.01  -0.00  -0.01     0.00   0.00  -0.01
 101   6    -0.03  -0.00  -0.00     0.01   0.00  -0.00     0.01   0.01   0.00
 102   6     0.04  -0.02  -0.02    -0.01   0.01   0.01    -0.01   0.01   0.01
 103   1     0.01   0.01  -0.02    -0.00  -0.00   0.00    -0.00  -0.00   0.00
 104   1    -0.01   0.02  -0.00     0.00  -0.00  -0.00     0.00  -0.00   0.00
 105   1    -0.02  -0.01  -0.00     0.00   0.00  -0.00     0.01   0.00   0.00
 106   1     0.01  -0.01  -0.01    -0.00   0.00   0.00    -0.00   0.01   0.00
 107   6     0.01  -0.00   0.03    -0.00   0.00   0.01    -0.00   0.00  -0.01
 108   6     0.01  -0.01  -0.01    -0.00   0.00   0.00    -0.00  -0.00   0.00
 109   6    -0.00  -0.00   0.00     0.00   0.00  -0.00    -0.00  -0.00  -0.00
 110   6    -0.00  -0.00   0.01     0.00  -0.00   0.00    -0.00  -0.00  -0.00
 111   7    -0.00   0.00  -0.03    -0.00  -0.00   0.00     0.00  -0.00   0.01
 112   6     0.01  -0.00  -0.00    -0.00  -0.00   0.01     0.00  -0.00  -0.00
 113   1     0.00  -0.00  -0.01    -0.00   0.00  -0.00    -0.00  -0.00   0.01
 114   1    -0.00  -0.00  -0.00     0.00   0.00  -0.00     0.00   0.00   0.00
 115   1    -0.00   0.00   0.01     0.00  -0.00   0.00    -0.00  -0.00  -0.00
 116   1     0.00   0.00  -0.01    -0.00  -0.00  -0.00    -0.00  -0.00   0.00
 117   6     0.25   0.08   0.40    -0.03   0.00   0.02     0.02   0.00   0.01
 118   6    -0.04   0.01  -0.08    -0.05  -0.05  -0.32     0.01   0.01   0.06
 119   6     0.00   0.02   0.02    -0.01   0.01  -0.04     0.00  -0.00   0.01
 120   6     0.01   0.00   0.01    -0.01  -0.21  -0.09     0.00   0.04   0.02
 121   6    -0.02  -0.01  -0.02    -0.01  -0.22   0.01     0.00   0.04  -0.00
 122   6     0.01  -0.01  -0.02     0.00  -0.13  -0.02     0.00   0.02   0.00
 123   6     0.00   0.00  -0.01     0.03   0.18   0.08    -0.01  -0.03  -0.02
 124   6     0.00  -0.01  -0.00     0.04   0.13   0.23    -0.01  -0.03  -0.04
 125   6    -0.01  -0.01  -0.00     0.03   0.05   0.23    -0.01  -0.01  -0.04
 126   7     0.02  -0.01   0.01     0.02   0.00   0.03    -0.00  -0.00  -0.01
 127   6     0.01  -0.01   0.01    -0.01   0.11  -0.08     0.00  -0.02   0.01
 128   6    -0.02   0.01   0.02    -0.02   0.12  -0.06     0.00  -0.02   0.01
 129   1     0.01  -0.00   0.01     0.01  -0.08  -0.01    -0.00   0.01   0.00
 130   1    -0.01  -0.00  -0.00    -0.01  -0.05   0.01     0.00   0.01  -0.00
 131   1     0.00  -0.00  -0.01    -0.01  -0.05  -0.08     0.00   0.01   0.01
 132   1     0.00  -0.00   0.00     0.02   0.05   0.09    -0.00  -0.01  -0.02
 133   1    -0.00  -0.00  -0.00     0.01  -0.01   0.09    -0.00   0.00  -0.02
 134   1     0.00  -0.00   0.00    -0.00   0.03  -0.04     0.00  -0.01   0.01
 135   6    -0.05  -0.04  -0.20     0.01   0.00   0.01    -0.01  -0.00  -0.01
 136   6    -0.09  -0.06  -0.15     0.01   0.01   0.01    -0.01  -0.00  -0.01
 137   6    -0.01  -0.02   0.12     0.00   0.01  -0.01     0.00  -0.00   0.01
 138   6     0.08   0.01   0.06    -0.01   0.00  -0.00     0.01   0.00   0.01
 139   6    -0.01   0.07   0.09     0.00  -0.00  -0.00     0.01   0.00   0.00
 140   6    -0.10   0.00  -0.15     0.01   0.00   0.01    -0.01   0.00  -0.01
 141   1    -0.05  -0.06  -0.04     0.00   0.01   0.00    -0.00  -0.00  -0.00
 142   1    -0.01  -0.03   0.08     0.00   0.00  -0.01     0.00  -0.00   0.00
 143   1    -0.01   0.07   0.06     0.00  -0.00  -0.00     0.00   0.00   0.00
 144   1    -0.06   0.04  -0.05     0.00  -0.00   0.00    -0.00   0.00  -0.00
 145   6     0.09  -0.02  -0.05    -0.01   0.00   0.00    -0.01  -0.00  -0.00
 146   6    -0.05  -0.02  -0.03     0.00  -0.00   0.00    -0.00  -0.00  -0.00
 147   6     0.01  -0.02   0.00    -0.00  -0.00   0.00     0.00  -0.00  -0.00
 148   6     0.03   0.01   0.01    -0.00  -0.00   0.00     0.00   0.00   0.00
 149   7    -0.10   0.03   0.01     0.01  -0.00  -0.00    -0.00   0.00  -0.00
 150   6    -0.01   0.00  -0.04    -0.00  -0.00  -0.00    -0.01   0.00  -0.00
 151   1    -0.05  -0.01  -0.01     0.01  -0.00   0.00     0.00  -0.00  -0.00
 152   1     0.00  -0.01   0.01     0.00   0.00  -0.00     0.00  -0.00   0.00
 153   1     0.02   0.00   0.00    -0.00  -0.00   0.00    -0.00   0.00   0.00
 154   1    -0.02   0.01  -0.02     0.00  -0.00   0.00     0.00   0.00  -0.00
                    115                    116                    117
                        a                      a                      a 
 Frequencies --   488.0834               488.7514               501.8083
 Red. masses --    11.2792                11.2706                10.5127
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0032                 0.0433                 0.0139
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46     0.00   0.03  -0.00     0.00   0.03  -0.00    -0.00  -0.01  -0.00
   2  46    -0.00  -0.02   0.00     0.00   0.03  -0.00    -0.00   0.01   0.00
   3   6     0.00   0.02   0.05     0.05  -0.01   0.07    -0.04   0.03  -0.14
   4   6     0.16   0.04  -0.03    -0.18  -0.03   0.00     0.01   0.03   0.04
   5   6     0.04   0.03  -0.00    -0.03  -0.02   0.02     0.02   0.03  -0.03
   6   6     0.06   0.15  -0.01    -0.06  -0.15   0.01     0.02   0.03   0.01
   7   6    -0.08   0.14   0.02     0.07  -0.15  -0.02    -0.05   0.02  -0.00
   8   6    -0.05   0.08   0.01     0.05  -0.09  -0.00    -0.04   0.00   0.01
   9   6    -0.11  -0.11   0.01     0.11   0.12  -0.03    -0.03  -0.01   0.03
  10   6    -0.16  -0.11   0.03     0.17   0.12  -0.03    -0.02  -0.03  -0.01
  11   6    -0.12  -0.02   0.01     0.12   0.02  -0.01    -0.01  -0.02   0.00
  12   7     0.05   0.02  -0.01    -0.05  -0.03   0.01     0.05  -0.00   0.01
  13   6     0.10  -0.04  -0.02    -0.10   0.03   0.02     0.04  -0.00  -0.00
  14   6     0.07  -0.07  -0.02    -0.07   0.07   0.00     0.04   0.00  -0.00
  15   1     0.02   0.04  -0.00    -0.02  -0.04   0.00     0.01  -0.00   0.01
  16   1    -0.03   0.02   0.01     0.03  -0.02  -0.01    -0.02  -0.00  -0.00
  17   1     0.03   0.03  -0.01    -0.03  -0.03   0.01    -0.00   0.00  -0.00
  18   1    -0.06  -0.03   0.01     0.06   0.04  -0.01    -0.00  -0.01  -0.01
  19   1    -0.06   0.02   0.01     0.06  -0.03  -0.00    -0.01   0.00  -0.00
  20   1     0.04  -0.01  -0.00    -0.04   0.01   0.01     0.01  -0.00  -0.01
  21   6    -0.04   0.00  -0.05    -0.05  -0.01  -0.07     0.09   0.02   0.16
  22   6     0.00  -0.01  -0.02    -0.00   0.02  -0.01    -0.02  -0.04   0.03
  23   6     0.02  -0.01   0.03     0.01   0.03   0.04     0.03  -0.02  -0.12
  24   6    -0.03  -0.03  -0.01    -0.04   0.01  -0.01     0.16   0.00   0.02
  25   6     0.02  -0.02   0.04     0.02   0.02   0.04     0.01  -0.00  -0.11
  26   6    -0.01  -0.02  -0.01     0.00   0.01  -0.03    -0.04  -0.00   0.05
  27   1     0.01  -0.00   0.00     0.02   0.02   0.01    -0.05  -0.04  -0.02
  28   1     0.02   0.00   0.02     0.02   0.01   0.03    -0.02  -0.03  -0.08
  29   1     0.02  -0.00   0.02     0.02   0.00   0.03    -0.04   0.02  -0.08
  30   1     0.01  -0.01   0.00     0.02   0.00   0.00    -0.06   0.01  -0.01
  31   6    -0.03  -0.03  -0.05    -0.03  -0.00  -0.06    -0.03  -0.03   0.21
  32   6    -0.05   0.01   0.01    -0.03   0.00   0.01    -0.08  -0.03   0.00
  33   6    -0.02   0.02   0.01    -0.00   0.01   0.01    -0.01  -0.01  -0.03
  34   6    -0.01   0.04  -0.02    -0.01   0.01  -0.02     0.02   0.04   0.08
  35   7     0.02   0.02   0.04     0.01   0.00   0.04    -0.01   0.04  -0.13
  36   6    -0.00   0.01  -0.01    -0.01  -0.01  -0.01    -0.05   0.01   0.04
  37   1    -0.01   0.01   0.02    -0.01  -0.00   0.02    -0.03  -0.02  -0.05
  38   1     0.00  -0.00   0.01     0.00  -0.00   0.01     0.01  -0.02  -0.05
  39   1    -0.01   0.01  -0.01    -0.00   0.00  -0.01     0.01   0.01   0.03
  40   1    -0.01   0.01   0.01    -0.01   0.00   0.01    -0.03   0.02  -0.04
  41   6    -0.05  -0.02  -0.00     0.07  -0.01  -0.05     0.13  -0.04  -0.04
  42   6     0.03  -0.05   0.16     0.00  -0.03   0.17    -0.04  -0.02   0.00
  43   6     0.00  -0.03   0.04     0.02  -0.02   0.03     0.03  -0.04   0.02
  44   6    -0.00  -0.16   0.06    -0.00  -0.15   0.06    -0.02  -0.03   0.02
  45   6    -0.03  -0.15  -0.08    -0.03  -0.14  -0.07    -0.00  -0.02  -0.06
  46   6    -0.01  -0.08  -0.06    -0.01  -0.08  -0.05    -0.01  -0.01  -0.04
  47   6    -0.01   0.12  -0.11    -0.02   0.12  -0.10    -0.03   0.01  -0.03
  48   6    -0.02   0.13  -0.17    -0.02   0.12  -0.15     0.01   0.04  -0.03
  49   6    -0.01   0.03  -0.13    -0.01   0.02  -0.11    -0.00   0.02  -0.01
  50   7     0.01  -0.03   0.05     0.01  -0.03   0.04    -0.01   0.00   0.05
  51   6     0.02   0.04   0.10     0.02   0.03   0.09     0.00   0.00   0.05
  52   6     0.02   0.07   0.07     0.01   0.06   0.06     0.01  -0.01   0.04
  53   1    -0.00  -0.04   0.02    -0.00  -0.04   0.02    -0.01   0.00   0.02
  54   1    -0.01  -0.02  -0.03    -0.01  -0.02  -0.03     0.00   0.00  -0.02
  55   1     0.00  -0.03   0.04     0.01  -0.03   0.03     0.00  -0.00  -0.01
  56   1    -0.01   0.04  -0.06    -0.01   0.04  -0.06     0.01   0.01  -0.00
  57   1    -0.01  -0.02  -0.06    -0.01  -0.02  -0.06    -0.00  -0.00  -0.01
  58   1     0.01   0.01   0.04     0.01   0.00   0.04     0.00   0.00   0.01
  59   6     0.04  -0.01  -0.04    -0.07  -0.00   0.05    -0.16  -0.01   0.08
  60   6     0.01   0.02  -0.01    -0.02   0.01  -0.00    -0.04   0.01  -0.04
  61   6    -0.04   0.02   0.02     0.04   0.01  -0.02     0.10  -0.00   0.01
  62   6     0.01   0.03  -0.02    -0.01   0.01   0.05    -0.02  -0.00   0.15
  63   6    -0.02   0.02   0.02     0.04   0.02  -0.01     0.11   0.01   0.03
  64   6     0.02   0.01   0.01    -0.01   0.02   0.00    -0.02   0.04  -0.01
  65   1    -0.00   0.01   0.01     0.00   0.00  -0.02     0.01  -0.01  -0.06
  66   1    -0.02   0.00   0.02     0.03   0.00  -0.02     0.08  -0.02  -0.04
  67   1    -0.02  -0.00   0.02     0.03   0.01  -0.02     0.08   0.03  -0.02
  68   1    -0.00   0.00   0.01     0.01   0.02  -0.02     0.02   0.04  -0.05
  69   6     0.05   0.02  -0.03    -0.06   0.00   0.03    -0.19   0.04  -0.03
  70   6    -0.01  -0.00  -0.05     0.01   0.00   0.03    -0.00   0.03  -0.08
  71   6    -0.01  -0.02  -0.02     0.01   0.01   0.00     0.03   0.01  -0.01
  72   6     0.02  -0.05  -0.01    -0.02   0.01   0.01    -0.08  -0.04   0.02
  73   7    -0.04  -0.02   0.02     0.04  -0.00  -0.01     0.12  -0.05  -0.01
  74   6     0.01  -0.01   0.00    -0.01  -0.01   0.01    -0.04  -0.01  -0.05
  75   1    -0.02  -0.00  -0.01     0.02  -0.00   0.01     0.05   0.02  -0.03
  76   1    -0.01   0.00   0.00     0.01  -0.00  -0.00     0.05   0.02   0.01
  77   1     0.01  -0.01  -0.01    -0.01   0.00   0.00    -0.03  -0.01   0.01
  78   1    -0.01  -0.01  -0.01     0.02   0.00   0.01     0.04  -0.02  -0.03
  79   6    -0.00   0.02  -0.05    -0.05  -0.01  -0.07     0.05   0.03   0.15
  80   6    -0.15   0.05   0.03     0.17  -0.05  -0.00    -0.00   0.03  -0.04
  81   6    -0.04   0.03   0.00     0.03  -0.02  -0.02    -0.01   0.03   0.03
  82   6    -0.05   0.15   0.01     0.05  -0.16  -0.00    -0.02   0.03  -0.01
  83   6     0.09   0.13  -0.02    -0.09  -0.14   0.02     0.05   0.01  -0.00
  84   6     0.06   0.07  -0.01    -0.06  -0.08   0.00     0.04  -0.00  -0.01
  85   6     0.10  -0.12  -0.01    -0.10   0.13   0.02     0.03  -0.01  -0.03
  86   6     0.15  -0.13  -0.03    -0.16   0.13   0.02     0.02  -0.03   0.01
  87   6     0.12  -0.03  -0.01    -0.12   0.03   0.01     0.01  -0.02  -0.00
  88   7    -0.05   0.03   0.01     0.05  -0.03  -0.01    -0.05  -0.00  -0.01
  89   6    -0.10  -0.03   0.02     0.10   0.02  -0.02    -0.04   0.00   0.00
  90   6    -0.07  -0.06   0.02     0.07   0.06  -0.01    -0.04   0.01   0.00
  91   1    -0.02   0.04   0.00     0.01  -0.04  -0.00    -0.01  -0.00  -0.01
  92   1     0.03   0.02  -0.01    -0.03  -0.02   0.01     0.02  -0.00   0.00
  93   1    -0.03   0.03   0.00     0.03  -0.04  -0.01     0.01   0.00   0.00
  94   1     0.06  -0.04  -0.01    -0.06   0.04   0.01     0.00  -0.01   0.01
  95   1     0.06   0.02  -0.01    -0.06  -0.02   0.00     0.01   0.00   0.00
  96   1    -0.04  -0.00   0.00     0.04   0.00  -0.01    -0.01  -0.00   0.01
  97   6     0.04   0.00   0.05     0.04  -0.01   0.07    -0.09   0.03  -0.17
  98   6     0.01  -0.02   0.01    -0.00   0.01   0.02     0.04  -0.01  -0.05
  99   6    -0.02  -0.02  -0.04    -0.01   0.02  -0.04    -0.01   0.00   0.11
 100   6     0.02  -0.03   0.01     0.05   0.01   0.01    -0.16   0.02  -0.02
 101   6    -0.02  -0.01  -0.03    -0.00   0.03  -0.04    -0.04  -0.02   0.12
 102   6    -0.01  -0.01   0.02     0.01   0.02   0.01     0.01  -0.04  -0.03
 103   1    -0.01  -0.01  -0.00    -0.02   0.00  -0.00     0.07   0.00   0.01
 104   1    -0.02  -0.00  -0.02    -0.02   0.00  -0.03     0.05   0.02   0.08
 105   1    -0.02   0.01  -0.02    -0.02   0.02  -0.03     0.02  -0.03   0.08
 106   1    -0.01  -0.00  -0.00    -0.01   0.02  -0.01     0.05  -0.05   0.02
 107   6     0.03  -0.03   0.06     0.03  -0.00   0.06     0.03  -0.04  -0.21
 108   6     0.05   0.00  -0.01     0.03  -0.00  -0.01     0.08  -0.04  -0.00
 109   6     0.02   0.02  -0.01     0.00   0.01  -0.01     0.01  -0.01   0.03
 110   6     0.02   0.04   0.02     0.01   0.01   0.02    -0.02   0.04  -0.08
 111   7    -0.02   0.02  -0.04    -0.01   0.00  -0.04     0.01   0.04   0.14
 112   6     0.00   0.01   0.01     0.01  -0.01   0.01     0.05   0.01  -0.04
 113   1     0.01   0.00  -0.02     0.01  -0.00  -0.02     0.03  -0.02   0.06
 114   1    -0.00  -0.00  -0.01    -0.00  -0.00  -0.01    -0.01  -0.02   0.05
 115   1     0.01   0.01   0.01     0.00   0.00   0.01    -0.01   0.01  -0.04
 116   1     0.01   0.01  -0.01     0.01   0.00  -0.01     0.04   0.02   0.04
 117   6     0.04  -0.02   0.00    -0.07  -0.01   0.05    -0.13  -0.02   0.04
 118   6    -0.04  -0.05  -0.16    -0.00  -0.04  -0.17     0.03  -0.03  -0.00
 119   6    -0.01  -0.03  -0.04    -0.02  -0.02  -0.03    -0.03  -0.04  -0.02
 120   6    -0.01  -0.16  -0.06    -0.01  -0.15  -0.05     0.01  -0.03  -0.02
 121   6     0.01  -0.14   0.09     0.02  -0.14   0.08    -0.00  -0.02   0.06
 122   6     0.01  -0.08   0.06    -0.00  -0.08   0.05     0.01  -0.01   0.05
 123   6     0.02   0.13   0.11     0.03   0.12   0.10     0.03   0.01   0.03
 124   6     0.04   0.13   0.16     0.03   0.12   0.15    -0.01   0.04   0.02
 125   6     0.01   0.03   0.13     0.01   0.02   0.11     0.01   0.02   0.01
 126   7    -0.01  -0.03  -0.05    -0.01  -0.03  -0.04     0.01   0.00  -0.05
 127   6    -0.02   0.03  -0.10    -0.02   0.03  -0.09    -0.00   0.00  -0.05
 128   6    -0.02   0.07  -0.08    -0.00   0.06  -0.07    -0.01  -0.01  -0.04
 129   1    -0.00  -0.04  -0.02    -0.00  -0.04  -0.01     0.01  -0.00  -0.02
 130   1     0.01  -0.02   0.03     0.01  -0.02   0.03    -0.00   0.01   0.02
 131   1    -0.01  -0.03  -0.03    -0.01  -0.03  -0.03    -0.00  -0.00   0.01
 132   1     0.02   0.04   0.06     0.01   0.04   0.06    -0.01   0.01   0.00
 133   1     0.01  -0.02   0.06     0.00  -0.02   0.06     0.00  -0.00   0.01
 134   1    -0.01   0.01  -0.04    -0.01   0.00  -0.04    -0.00   0.00  -0.01
 135   6    -0.04  -0.00   0.04     0.07  -0.01  -0.05     0.15  -0.03  -0.08
 136   6    -0.02   0.01  -0.01     0.01   0.02  -0.01     0.02   0.04   0.01
 137   6     0.02   0.01  -0.02    -0.04   0.03   0.01    -0.11   0.02  -0.03
 138   6    -0.01   0.03   0.02     0.01   0.00  -0.05     0.02  -0.01  -0.15
 139   6     0.04   0.02  -0.02    -0.04   0.02   0.02    -0.10   0.01  -0.01
 140   6    -0.00   0.02   0.01     0.03   0.01   0.00     0.04   0.01   0.03
 141   1     0.00   0.00  -0.01    -0.01   0.02   0.01    -0.02   0.05   0.05
 142   1     0.02  -0.00  -0.02    -0.03   0.02   0.02    -0.08   0.03   0.02
 143   1     0.02   0.00  -0.02    -0.03   0.00   0.02    -0.08  -0.01   0.04
 144   1     0.00   0.01  -0.01    -0.00   0.00   0.02    -0.01  -0.00   0.06
 145   6    -0.05   0.03   0.03     0.06  -0.01  -0.03     0.19   0.02   0.03
 146   6     0.01  -0.00   0.05    -0.01   0.00  -0.03     0.00   0.03   0.08
 147   6     0.01  -0.02   0.02    -0.01   0.01  -0.01    -0.03   0.01   0.01
 148   6    -0.02  -0.04   0.01     0.02   0.01  -0.01     0.07  -0.04  -0.02
 149   7     0.03  -0.03  -0.02    -0.04   0.00   0.01    -0.13  -0.03   0.01
 150   6    -0.01  -0.01   0.00     0.01  -0.01  -0.01     0.03  -0.01   0.04
 151   1     0.02  -0.01   0.01    -0.02  -0.00  -0.01    -0.05   0.02   0.03
 152   1     0.01   0.00  -0.00    -0.01  -0.00   0.00    -0.05   0.02  -0.01
 153   1    -0.01  -0.01   0.01     0.01   0.00  -0.00     0.03  -0.01  -0.01
 154   1     0.01  -0.01   0.01    -0.02   0.00  -0.01    -0.04  -0.02   0.03
                    118                    119                    120
                        a                      a                      a 
 Frequencies --   502.5565               504.6796               504.7338
 Red. masses --    10.5539                10.4639                10.4656
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.1943                 0.1114                 0.1110
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46     0.00   0.00   0.00    -0.01   0.00  -0.03    -0.00  -0.00  -0.02
   2  46    -0.00   0.00   0.00     0.02  -0.00   0.00    -0.03   0.00   0.01
   3   6     0.01   0.01   0.14     0.06  -0.01   0.19     0.05  -0.02   0.10
   4   6    -0.02   0.01  -0.04    -0.04  -0.01  -0.05     0.00  -0.02  -0.03
   5   6     0.05   0.02   0.02     0.04   0.00   0.04    -0.01  -0.03   0.02
   6   6     0.05   0.05   0.01     0.04   0.01  -0.01    -0.01  -0.01  -0.00
   7   6    -0.06   0.04  -0.02    -0.01   0.01  -0.01     0.04  -0.00  -0.01
   8   6    -0.06   0.03   0.04    -0.02   0.02   0.03     0.03   0.00   0.01
   9   6    -0.07  -0.01  -0.02    -0.03   0.01  -0.03     0.02  -0.00  -0.02
  10   6    -0.05  -0.05   0.00    -0.01  -0.01   0.01     0.00   0.02   0.00
  11   6    -0.02  -0.03   0.01    -0.01  -0.02   0.00    -0.00   0.02   0.00
  12   7     0.06  -0.01  -0.01     0.01  -0.01  -0.01    -0.04   0.01  -0.00
  13   6     0.06  -0.00   0.01     0.01  -0.00   0.01    -0.03   0.00   0.01
  14   6     0.04   0.01  -0.04     0.01   0.01  -0.02    -0.03  -0.01  -0.01
  15   1     0.02   0.01   0.00     0.01   0.00  -0.01    -0.01   0.00  -0.00
  16   1    -0.02  -0.01  -0.01    -0.01  -0.01  -0.01     0.01   0.00  -0.01
  17   1    -0.00   0.01   0.02    -0.00   0.01   0.02     0.01   0.00   0.01
  18   1    -0.01  -0.01   0.01     0.01  -0.00   0.02    -0.00   0.01   0.01
  19   1    -0.02   0.01   0.01    -0.01  -0.00   0.01     0.00  -0.00   0.00
  20   1     0.01  -0.00   0.02    -0.00  -0.00   0.02    -0.00   0.00   0.01
  21   6    -0.07  -0.00  -0.15    -0.14  -0.02  -0.22    -0.08  -0.02  -0.12
  22   6     0.04   0.01  -0.04     0.04   0.03  -0.03     0.01   0.03  -0.01
  23   6    -0.03  -0.01   0.09    -0.02   0.01   0.13    -0.02   0.02   0.08
  24   6    -0.14  -0.04  -0.01    -0.21  -0.04  -0.05    -0.12   0.00  -0.03
  25   6    -0.02  -0.03   0.10    -0.01  -0.02   0.13     0.00   0.01   0.07
  26   6     0.04  -0.02  -0.04     0.05  -0.01  -0.04     0.03   0.01  -0.03
  27   1     0.05   0.03   0.01     0.08   0.04   0.04     0.04   0.03   0.02
  28   1     0.02   0.02   0.07     0.05   0.04   0.11     0.03   0.02   0.06
  29   1     0.03  -0.02   0.07     0.07  -0.02   0.11     0.04  -0.01   0.06
  30   1     0.06  -0.02   0.01     0.09  -0.02   0.03     0.05  -0.00   0.02
  31   6     0.04   0.00  -0.17     0.04   0.02  -0.22     0.01   0.02  -0.12
  32   6     0.07   0.03  -0.00     0.08   0.03   0.02     0.05   0.02   0.01
  33   6    -0.00   0.02   0.03    -0.01   0.02   0.01     0.00   0.01   0.01
  34   6    -0.03  -0.01  -0.06    -0.03  -0.02  -0.06    -0.01  -0.03  -0.03
  35   7     0.01  -0.02   0.11     0.02  -0.03   0.17     0.00  -0.02   0.10
  36   6     0.06  -0.00  -0.04     0.07  -0.00  -0.04     0.03  -0.01  -0.02
  37   1     0.03   0.03   0.04     0.04   0.03   0.07     0.02   0.01   0.04
  38   1    -0.01   0.02   0.04    -0.01   0.02   0.03    -0.01   0.01   0.02
  39   1    -0.01  -0.00  -0.03    -0.02  -0.01  -0.03    -0.01  -0.01  -0.02
  40   1     0.03  -0.01   0.03     0.04  -0.01   0.04     0.02  -0.01   0.02
  41   6     0.15  -0.01  -0.01    -0.09   0.03   0.05     0.18  -0.02  -0.06
  42   6    -0.05   0.01   0.02     0.03   0.02   0.01    -0.05  -0.01   0.04
  43   6     0.03   0.02  -0.05    -0.02   0.03  -0.01     0.04  -0.00  -0.04
  44   6     0.01   0.05  -0.05     0.00   0.01  -0.01    -0.01   0.02  -0.03
  45   6    -0.02   0.03   0.06     0.01   0.00   0.04    -0.01   0.01   0.01
  46   6     0.05   0.03   0.05    -0.00  -0.00   0.04     0.03   0.02   0.02
  47   6    -0.02  -0.01   0.06     0.02  -0.00   0.02    -0.03   0.01   0.03
  48   6    -0.00  -0.05   0.04    -0.00  -0.02   0.00     0.01  -0.01   0.01
