 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
  83   6     0.06   0.01   0.13    -0.04  -0.03  -0.01    -0.01   0.03   0.00
  84   6     0.07  -0.00   0.08    -0.04   0.01  -0.16    -0.01   0.04  -0.08
  85   6     0.06   0.00  -0.06    -0.03   0.02  -0.07    -0.01   0.04  -0.04
  86   6     0.06   0.02  -0.13    -0.04  -0.02   0.12    -0.02   0.02   0.08
  87   6     0.05  -0.01  -0.02    -0.04  -0.03   0.20    -0.01   0.03   0.13
  88   7     0.02  -0.05   0.16    -0.02   0.01   0.03     0.00   0.06   0.01
  89   6     0.03  -0.04   0.09    -0.01   0.04  -0.12     0.01   0.07  -0.09
  90   6     0.03  -0.00  -0.06    -0.01   0.02  -0.08    -0.01   0.04  -0.07
  91   1     0.01   0.02  -0.02    -0.00  -0.03   0.10    -0.00  -0.00   0.06
  92   1     0.02  -0.00   0.08    -0.01  -0.01  -0.00    -0.00   0.01   0.00
  93   1     0.02  -0.00   0.05    -0.02   0.01  -0.08    -0.00   0.02  -0.04
  94   1     0.02   0.01  -0.07    -0.01  -0.01   0.06    -0.01   0.00   0.04
  95   1     0.02  -0.00  -0.01    -0.01  -0.02   0.10    -0.01   0.00   0.06
  96   1     0.01  -0.02   0.05    -0.00   0.02  -0.06     0.01   0.03  -0.05
  97   6    -0.05   0.01   0.05     0.03   0.00  -0.00    -0.07  -0.00  -0.03
  98   6    -0.05   0.01   0.08     0.01   0.03  -0.04    -0.04  -0.07   0.03
  99   6    -0.03  -0.01  -0.00    -0.02   0.04  -0.01     0.03  -0.08   0.02
 100   6    -0.02  -0.02  -0.08    -0.04   0.02   0.04     0.08  -0.02  -0.02
 101   6    -0.02  -0.01  -0.01    -0.03  -0.01   0.04     0.05   0.04  -0.06
 102   6    -0.05   0.01   0.05     0.01  -0.02   0.02    -0.02   0.04  -0.08
 103   1    -0.02   0.00   0.04     0.01   0.01  -0.03    -0.02  -0.03   0.02
 104   1    -0.01  -0.00  -0.00    -0.01   0.02  -0.01     0.02  -0.04   0.02
 105   1    -0.01  -0.01  -0.05    -0.02   0.01   0.02     0.04  -0.01  -0.00
 106   1    -0.02   0.01   0.02     0.00  -0.01   0.01    -0.01   0.02  -0.03
 107   6    -0.02  -0.01  -0.00    -0.02  -0.00   0.00     0.03   0.02  -0.01
 108   6     0.01  -0.02   0.02     0.00   0.01  -0.02    -0.02  -0.00   0.05
 109   6     0.02  -0.01   0.03     0.02   0.03  -0.06    -0.07  -0.06   0.10
 110   7     0.03  -0.01   0.02     0.02   0.05  -0.06    -0.05  -0.11   0.12
 111   6    -0.01  -0.01   0.01     0.01   0.04  -0.07    -0.02  -0.10   0.12
 112   6    -0.02  -0.02   0.01    -0.01   0.02  -0.04     0.02  -0.04   0.06
 113   1     0.01  -0.01   0.01    -0.00  -0.00  -0.00    -0.01   0.01   0.01
 114   1     0.00  -0.00   0.01     0.01   0.01  -0.02    -0.03  -0.02   0.03
 115   1    -0.01   0.00   0.01     0.00   0.02  -0.02    -0.01  -0.04   0.05
 116   1    -0.00  -0.01   0.00    -0.00   0.00  -0.01     0.02  -0.01   0.01
 117   6     0.03  -0.01   0.04     0.02  -0.00   0.06    -0.03   0.01  -0.13
 118   6     0.16  -0.01  -0.03     0.08  -0.00   0.02     0.03   0.01  -0.02
 119   6     0.12  -0.01  -0.04     0.05  -0.01  -0.02     0.01   0.02  -0.01
 120   6     0.02  -0.02  -0.04     0.16  -0.06  -0.05     0.09   0.00  -0.02
 121   6    -0.14   0.00  -0.03    -0.04  -0.03  -0.04    -0.02   0.02  -0.02
 122   6    -0.07   0.00  -0.05    -0.18   0.01  -0.03    -0.09   0.05  -0.02
 123   6     0.06  -0.00  -0.06    -0.06   0.02  -0.03    -0.04   0.04  -0.02
 124   6     0.11  -0.02  -0.07     0.13  -0.03  -0.06     0.09   0.03  -0.05
 125   6    -0.02   0.01  -0.04     0.19  -0.03  -0.07     0.13   0.04  -0.04
 126   7    -0.16   0.05   0.00    -0.00   0.02  -0.02    -0.01   0.08   0.00
 127   6    -0.07   0.03  -0.02    -0.13   0.04   0.00    -0.10   0.09   0.02
 128   6     0.07  -0.00  -0.04    -0.08   0.02  -0.01    -0.07   0.05  -0.00
 129   1     0.01  -0.01  -0.01     0.10  -0.03  -0.02     0.06  -0.00  -0.01
 130   1    -0.08   0.00  -0.00    -0.02  -0.01  -0.01    -0.01   0.00  -0.01
 131   1    -0.04   0.00  -0.02    -0.09   0.01  -0.01    -0.04   0.02  -0.00
 132   1     0.06  -0.01  -0.02     0.07  -0.01  -0.02     0.05   0.00  -0.02
 133   1    -0.01   0.01  -0.01     0.10  -0.02  -0.03     0.06   0.01  -0.02
 134   1    -0.04   0.02  -0.00    -0.07   0.02   0.01    -0.05   0.03   0.01
 135   6    -0.04  -0.01   0.05    -0.01  -0.00   0.04    -0.04  -0.01  -0.07
 136   6    -0.06  -0.01   0.05    -0.05   0.03   0.03     0.02  -0.07  -0.04
 137   6     0.01   0.00   0.03    -0.01   0.04  -0.02     0.03  -0.07   0.03
 138   6     0.07   0.01   0.02     0.05   0.02  -0.04    -0.02  -0.01   0.07
 139   6     0.01   0.01   0.03     0.04  -0.01  -0.03    -0.06   0.04   0.04
 140   6    -0.05  -0.01   0.05     0.02  -0.02   0.01    -0.10   0.04  -0.02
 141   1    -0.03  -0.00   0.02    -0.03   0.01   0.01     0.02  -0.03  -0.02
 142   1     0.01   0.00   0.01    -0.01   0.02  -0.01     0.02  -0.03   0.01
 143   1     0.05   0.01   0.01     0.02   0.01  -0.02     0.00  -0.00   0.03
 144   1    -0.02  -0.01   0.02     0.01  -0.01   0.01    -0.03   0.02  -0.01
 145   6     0.01   0.01   0.02     0.00  -0.00  -0.01    -0.00   0.02   0.03
 146   6    -0.01   0.02  -0.01    -0.03   0.01   0.00     0.05   0.00  -0.02
 147   6    -0.02   0.00  -0.02    -0.06   0.03   0.02     0.09  -0.05  -0.06
 148   7    -0.01   0.00  -0.03    -0.07   0.05   0.02     0.11  -0.09  -0.05
 149   6    -0.00   0.00   0.00    -0.07   0.05   0.02     0.12  -0.09  -0.03
 150   6     0.00   0.01   0.01    -0.04   0.02  -0.00     0.07  -0.03   0.01
 151   1    -0.01   0.01  -0.01    -0.00   0.00  -0.00     0.01   0.01  -0.01
 152   1    -0.01   0.00  -0.00    -0.02   0.01   0.01     0.03  -0.02  -0.03
 153   1    -0.00  -0.00   0.00    -0.02   0.02   0.01     0.05  -0.03  -0.01
 154   1     0.00   0.00   0.00    -0.01   0.01  -0.00     0.01  -0.01   0.01
                     55                     56                     57
                        a                      a                      a 
 Frequencies --   189.0720               194.0217               194.9108
 Red. masses --    23.1749                13.8257                28.9937
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.7549                 0.0033                 0.0167
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46    -0.17   0.01   0.18    -0.11   0.00   0.02    -0.22  -0.00  -0.22
   2  46    -0.17   0.01   0.18     0.12  -0.00  -0.02     0.21   0.00   0.21
   3   6    -0.01  -0.01  -0.01    -0.04   0.02   0.00    -0.00   0.01   0.01
   4   6    -0.04  -0.01  -0.12     0.10   0.00  -0.05    -0.04   0.00  -0.06
   5   6    -0.00  -0.01  -0.09     0.05  -0.01  -0.03    -0.04  -0.01  -0.04
   6   6     0.02   0.03  -0.04     0.01  -0.09   0.04    -0.05  -0.02   0.04
   7   6     0.06   0.01   0.10    -0.05  -0.10   0.05    -0.05  -0.03   0.05
   8   6     0.08  -0.02   0.06    -0.07  -0.03  -0.05    -0.04  -0.03  -0.04
   9   6     0.06  -0.05  -0.05    -0.04   0.03  -0.05    -0.03  -0.03  -0.05
  10   6     0.07  -0.04  -0.11    -0.05   0.04  -0.01    -0.03  -0.04  -0.02
  11   6     0.05  -0.07  -0.03    -0.04   0.04   0.08    -0.03  -0.05   0.07
  12   7     0.00  -0.10   0.11     0.02   0.04   0.13    -0.01  -0.06   0.11
  13   6     0.01  -0.09   0.08     0.02   0.03   0.06    -0.02  -0.04   0.04
  14   6     0.02  -0.05  -0.03     0.01   0.03  -0.02    -0.03  -0.03  -0.04
  15   1     0.00   0.02  -0.02     0.01  -0.04   0.02    -0.01  -0.01   0.03
  16   1     0.02   0.01   0.06    -0.02  -0.04   0.03    -0.01  -0.01   0.03
  17   1     0.03  -0.01   0.03    -0.04  -0.01  -0.02    -0.01  -0.01  -0.01
  18   1     0.02  -0.01  -0.06    -0.02   0.01  -0.01    -0.01  -0.01  -0.01
  19   1     0.02  -0.02  -0.01    -0.02   0.02   0.04    -0.01  -0.01   0.03
  20   1     0.00  -0.03   0.05     0.01   0.01   0.03    -0.01  -0.01   0.02
  21   6     0.02  -0.00   0.05    -0.03   0.03   0.04     0.02   0.01   0.03
  22   6     0.03  -0.03   0.02    -0.01   0.01  -0.01     0.02   0.02   0.13
  23   6     0.05  -0.04  -0.00     0.02   0.01  -0.00     0.04   0.00  -0.01
  24   6     0.06  -0.02  -0.01     0.05   0.05   0.00     0.05  -0.00  -0.14
  25   6     0.05   0.02   0.03     0.04   0.08   0.02     0.04   0.02  -0.08
  26   6     0.03   0.03   0.09     0.00   0.09   0.08     0.04   0.03  -0.06
  27   1     0.01  -0.02  -0.00    -0.01  -0.01  -0.02     0.00   0.01   0.08
  28   1     0.02  -0.02  -0.01     0.01  -0.01  -0.01     0.01  -0.00   0.00
  29   1     0.02  -0.01  -0.01     0.02   0.01  -0.00     0.02  -0.01  -0.06
  30   1     0.01   0.02   0.04    -0.01   0.04   0.04     0.01   0.01  -0.02
  31   6     0.03  -0.01  -0.02     0.02   0.06  -0.04     0.02   0.03   0.02
  32   6    -0.03  -0.01  -0.02    -0.07   0.05  -0.05     0.00   0.01   0.08
  33   6    -0.06  -0.07  -0.02    -0.13  -0.06  -0.01    -0.00   0.02   0.10
  34   7    -0.06  -0.10  -0.01    -0.11  -0.16   0.04    -0.01   0.05   0.07
  35   6     0.02  -0.09  -0.03    -0.00  -0.12  -0.01    -0.01   0.04   0.10
  36   6     0.06  -0.04  -0.04     0.07  -0.01  -0.07    -0.02   0.03   0.09
  37   1    -0.01   0.01  -0.01    -0.03   0.03  -0.02     0.00   0.00   0.02
  38   1    -0.03  -0.02  -0.00    -0.06  -0.02  -0.00     0.00   0.00   0.04
  39   1     0.01  -0.04  -0.01     0.00  -0.05   0.00    -0.00   0.01   0.03
  40   1     0.03  -0.01  -0.02     0.05   0.00  -0.03    -0.01   0.01   0.03
  41   6     0.01   0.00   0.04     0.01  -0.01   0.03     0.01   0.01  -0.02
  42   6     0.12   0.01   0.03     0.01  -0.00  -0.11    -0.07   0.01   0.02
  43   6     0.09   0.00  -0.01     0.00   0.00  -0.06    -0.05  -0.01  -0.01
  44   6     0.03  -0.03  -0.02    -0.02   0.07  -0.03     0.04  -0.06  -0.04
  45   6    -0.11  -0.01  -0.04    -0.01   0.07   0.02     0.06  -0.07  -0.07
  46   6    -0.06   0.01  -0.07     0.03   0.02   0.05    -0.06  -0.04  -0.06
  47   6     0.05   0.04  -0.07     0.02  -0.04   0.02    -0.08  -0.01  -0.04
  48   6     0.09   0.03  -0.07     0.00  -0.05   0.03    -0.03  -0.02  -0.05
  49   6     0.01   0.06  -0.05    -0.04  -0.06   0.02     0.09  -0.03  -0.06
  50   7    -0.11   0.09   0.01    -0.06  -0.06  -0.01     0.15  -0.04  -0.02
  51   6    -0.07   0.08  -0.00    -0.04  -0.05  -0.03     0.06  -0.03  -0.01
  52   6     0.04   0.04  -0.02    -0.00  -0.04  -0.02    -0.05  -0.01  -0.01
  53   1     0.01  -0.02  -0.00    -0.01   0.03  -0.02     0.03  -0.03  -0.01
  54   1    -0.06  -0.01  -0.01    -0.01   0.03   0.01     0.04  -0.03  -0.03
  55   1    -0.03   0.01  -0.03     0.01   0.01   0.03    -0.02  -0.01  -0.02
  56   1     0.05   0.00  -0.02     0.00  -0.02   0.01    -0.02  -0.00  -0.01
  57   1     0.00   0.02  -0.02    -0.02  -0.02   0.01     0.04  -0.01  -0.02
  58   1    -0.04   0.03   0.00    -0.02  -0.01  -0.01     0.03  -0.01  -0.00
  59   6    -0.05   0.00   0.00    -0.02  -0.02   0.04     0.04   0.03   0.00
  60   6    -0.03   0.05  -0.02     0.07   0.01   0.01     0.11   0.02   0.00
  61   6    -0.01   0.05  -0.06    -0.00  -0.00  -0.00    -0.00   0.01   0.05
  62   6     0.01   0.02  -0.08    -0.07  -0.04  -0.01    -0.11   0.03   0.08
  63   6    -0.02  -0.02  -0.05    -0.06  -0.06  -0.01    -0.06   0.06   0.06
  64   6    -0.08  -0.03  -0.01    -0.10  -0.07   0.03    -0.01   0.07   0.03
  65   1    -0.00   0.02  -0.00     0.05   0.01   0.00     0.06   0.01  -0.01
  66   1     0.00   0.02  -0.02     0.01   0.01  -0.01    -0.00  -0.01   0.02
  67   1     0.01   0.01  -0.03    -0.03  -0.01  -0.01    -0.06   0.00   0.03
  68   1    -0.03  -0.02   0.00    -0.04  -0.03   0.01    -0.00   0.03   0.01
  69   6     0.01   0.00  -0.04     0.04  -0.04  -0.02    -0.00   0.06   0.03
  70   6     0.02   0.01   0.03     0.09  -0.04   0.06     0.05   0.03  -0.04
  71   6     0.01   0.08   0.07     0.07   0.06   0.11     0.08  -0.01  -0.08
  72   7    -0.01   0.12   0.06     0.01   0.16   0.10     0.07  -0.03  -0.07
  73   6     0.00   0.11  -0.02     0.06   0.12  -0.01     0.08  -0.02  -0.02
  74   6     0.02   0.04  -0.06     0.10   0.02  -0.08     0.05   0.02   0.01
  75   1     0.01  -0.01   0.02     0.03  -0.03   0.02     0.01   0.02  -0.01
  76   1     0.00   0.02   0.03     0.02   0.02   0.05     0.03  -0.01  -0.03
  77   1     0.00   0.04  -0.01     0.01   0.05  -0.01     0.03  -0.02  -0.00
  78   1     0.01   0.01  -0.03     0.04   0.00  -0.05     0.01   0.01   0.01
  79   6    -0.01  -0.01  -0.01     0.04  -0.02  -0.00     0.00  -0.01  -0.01
  80   6    -0.04  -0.01  -0.12    -0.10  -0.00   0.06     0.04  -0.00   0.06
  81   6    -0.00  -0.01  -0.09    -0.05   0.01   0.03     0.04   0.00   0.04
  82   6     0.02   0.03  -0.04    -0.01   0.09  -0.04     0.05   0.02  -0.04
  83   6     0.06   0.01   0.10     0.05   0.10  -0.04     0.05   0.03  -0.06
  84   6     0.08  -0.02   0.06     0.07   0.03   0.05     0.04   0.03   0.04
  85   6     0.06  -0.05  -0.05     0.04  -0.03   0.05     0.04   0.03   0.06
  86   6     0.07  -0.04  -0.11     0.05  -0.04   0.01     0.04   0.04   0.02
  87   6     0.05  -0.07  -0.03     0.04  -0.04  -0.09     0.03   0.05  -0.08
  88   7     0.00  -0.10   0.11    -0.02  -0.03  -0.13     0.01   0.06  -0.12
  89   6     0.01  -0.09   0.08    -0.02  -0.03  -0.06     0.02   0.04  -0.04
  90   6     0.02  -0.05  -0.03    -0.01  -0.03   0.02     0.03   0.03   0.04
  91   1     0.00   0.02  -0.02    -0.01   0.04  -0.02     0.01   0.01  -0.03
  92   1     0.02   0.01   0.06     0.02   0.04  -0.03     0.01   0.01  -0.04
  93   1     0.03  -0.01   0.03     0.04   0.01   0.02     0.01   0.01   0.02
  94   1     0.02  -0.01  -0.06     0.02  -0.01   0.01     0.01   0.01   0.01
  95   1     0.02  -0.02  -0.01     0.02  -0.02  -0.04     0.01   0.02  -0.03
  96   1     0.00  -0.03   0.05    -0.01  -0.01  -0.03     0.01   0.01  -0.02
  97   6     0.02  -0.00   0.05     0.03  -0.03  -0.04    -0.02  -0.02  -0.03
  98   6     0.03  -0.03   0.02     0.01  -0.01   0.01    -0.02  -0.03  -0.13
  99   6     0.05  -0.04  -0.00    -0.03  -0.01   0.00    -0.04  -0.00   0.01
 100   6     0.06  -0.02  -0.01    -0.05  -0.05  -0.00    -0.05  -0.00   0.14
 101   6     0.05   0.01   0.03    -0.04  -0.08  -0.02    -0.04  -0.02   0.08
 102   6     0.03   0.03   0.09    -0.00  -0.09  -0.08    -0.04  -0.03   0.05
 103   1     0.01  -0.02  -0.00     0.01   0.01   0.02    -0.00  -0.01  -0.08
 104   1     0.02  -0.02  -0.01    -0.01   0.01   0.01    -0.01   0.00  -0.00
 105   1     0.02  -0.01  -0.01    -0.02  -0.01   0.00    -0.02   0.01   0.06
 106   1     0.01   0.01   0.04     0.01  -0.04  -0.04    -0.01  -0.01   0.02
 107   6     0.03  -0.01  -0.02    -0.02  -0.06   0.04    -0.02  -0.03  -0.02
 108   6    -0.03  -0.01  -0.03     0.07  -0.05   0.05    -0.00  -0.01  -0.08
 109   6    -0.06  -0.06  -0.02     0.14   0.06   0.01     0.00  -0.02  -0.10
 110   7    -0.06  -0.10  -0.01     0.12   0.16  -0.04     0.01  -0.05  -0.06
 111   6     0.02  -0.09  -0.03     0.00   0.12   0.01     0.01  -0.04  -0.10
 112   6     0.06  -0.04  -0.04    -0.07   0.01   0.07     0.02  -0.03  -0.08
 113   1    -0.01   0.01  -0.01     0.03  -0.03   0.02    -0.00  -0.00  -0.02
 114   1    -0.03  -0.02  -0.00     0.06   0.02   0.00    -0.00  -0.00  -0.03
 115   1     0.01  -0.03  -0.01    -0.00   0.05  -0.00     0.00  -0.01  -0.03
 116   1     0.03  -0.01  -0.02    -0.05  -0.00   0.03     0.01  -0.01  -0.03
 117   6     0.01   0.00   0.04    -0.01   0.01  -0.03    -0.01  -0.01   0.02
 118   6     0.13   0.01   0.03    -0.01   0.00   0.11     0.08  -0.01  -0.01
 119   6     0.09   0.00  -0.01    -0.00  -0.00   0.06     0.06   0.01   0.01
 120   6     0.03  -0.03  -0.02     0.02  -0.07   0.03    -0.05   0.06   0.05
 121   6    -0.11  -0.02  -0.04     0.01  -0.07  -0.02    -0.06   0.07   0.08
 122   6    -0.06   0.01  -0.07    -0.03  -0.02  -0.04     0.06   0.04   0.06
 123   6     0.05   0.04  -0.07    -0.02   0.04  -0.02     0.08   0.01   0.04
 124   6     0.09   0.03  -0.07    -0.01   0.05  -0.03     0.03   0.02   0.05
 125   6     0.01   0.06  -0.05     0.04   0.06  -0.02    -0.10   0.03   0.06
 126   7    -0.12   0.09   0.01     0.06   0.06   0.01    -0.16   0.05   0.02
 127   6    -0.07   0.08  -0.00     0.04   0.05   0.03    -0.07   0.03   0.01
 128   6     0.04   0.04  -0.02     0.00   0.04   0.02     0.05   0.01   0.01
 129   1     0.01  -0.02  -0.00     0.01  -0.03   0.02    -0.03   0.03   0.01
 130   1    -0.06  -0.01  -0.01     0.01  -0.03  -0.01    -0.04   0.03   0.03
 131   1    -0.03   0.01  -0.03    -0.01  -0.01  -0.03     0.03   0.01   0.02
 132   1     0.05   0.00  -0.02    -0.01   0.02  -0.01     0.02   0.00   0.02
 133   1     0.00   0.02  -0.02     0.02   0.02  -0.01    -0.05   0.01   0.02
 134   1    -0.04   0.03   0.00     0.02   0.01   0.01    -0.03   0.01   0.00
 135   6    -0.05   0.00   0.00     0.02   0.02  -0.04    -0.05  -0.03  -0.00
 136   6    -0.03   0.05  -0.02    -0.07  -0.01  -0.01    -0.11  -0.03  -0.00
 137   6    -0.01   0.05  -0.06     0.00   0.00   0.01     0.01  -0.01  -0.04
 138   6     0.01   0.02  -0.08     0.07   0.04   0.01     0.11  -0.03  -0.08
 139   6    -0.02  -0.02  -0.05     0.06   0.06   0.01     0.06  -0.06  -0.06
 140   6    -0.08  -0.04  -0.02     0.10   0.07  -0.03     0.01  -0.07  -0.03
 141   1    -0.00   0.02  -0.00    -0.05  -0.01  -0.00    -0.06  -0.01   0.01
 142   1     0.00   0.02  -0.02    -0.01  -0.01   0.01     0.00   0.01  -0.02
 143   1     0.01   0.01  -0.03     0.03   0.01   0.01     0.06  -0.00  -0.03
 144   1    -0.03  -0.02   0.00     0.04   0.03  -0.01     0.00  -0.03  -0.01
 145   6     0.01   0.00  -0.04    -0.04   0.04   0.02     0.00  -0.05  -0.03
 146   6     0.02   0.01   0.03    -0.09   0.04  -0.06    -0.04  -0.03   0.04
 147   6     0.00   0.08   0.07    -0.07  -0.06  -0.11    -0.08   0.01   0.07
 148   7    -0.01   0.12   0.06    -0.01  -0.16  -0.10    -0.07   0.03   0.07
 149   6     0.00   0.11  -0.02    -0.06  -0.12   0.01    -0.08   0.02   0.02
 150   6     0.02   0.04  -0.06    -0.10  -0.02   0.08    -0.04  -0.02  -0.01
 151   1     0.01  -0.01   0.02    -0.03   0.03  -0.02    -0.01  -0.02   0.01
 152   1    -0.00   0.02   0.03    -0.02  -0.02  -0.05    -0.03   0.01   0.03
 153   1    -0.00   0.04  -0.01    -0.01  -0.05   0.01    -0.03   0.02   0.00
 154   1     0.01   0.01  -0.03    -0.04  -0.00   0.05    -0.01  -0.01  -0.01
                     58                     59                     60
                        a                      a                      a 
 Frequencies --   199.5054               210.2140               214.4199
 Red. masses --    36.6141                14.2704                23.2835
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.9890                 0.0049                 0.1746
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46     0.27  -0.03   0.24    -0.08   0.00   0.09     0.11   0.21   0.09
   2  46     0.28  -0.03   0.24     0.08   0.00  -0.09     0.11   0.21   0.09
   3   6    -0.00   0.02  -0.03     0.13  -0.00   0.02    -0.03  -0.01  -0.00
   4   6    -0.05   0.02  -0.11     0.04  -0.01  -0.03    -0.14   0.01   0.01
   5   6    -0.05   0.02  -0.07    -0.01  -0.04   0.01    -0.06   0.04  -0.02
   6   6    -0.06  -0.01   0.06    -0.03  -0.09   0.02    -0.02   0.13  -0.04
   7   6    -0.07  -0.01   0.09    -0.03  -0.09   0.02     0.03   0.13   0.01
   8   6    -0.06   0.01  -0.06    -0.02  -0.09  -0.04     0.05   0.08   0.07
   9   6    -0.05   0.01  -0.08    -0.02  -0.07  -0.02     0.01   0.02   0.01
  10   6    -0.05  -0.01  -0.02    -0.01  -0.08  -0.03     0.02   0.02  -0.02
  11   6    -0.05  -0.03   0.13    -0.02  -0.10   0.00     0.01   0.03  -0.04
  12   7    -0.02  -0.04   0.18    -0.01  -0.12   0.06    -0.01   0.03  -0.05
  13   6    -0.03  -0.01   0.07    -0.01  -0.11   0.09    -0.02   0.04  -0.06
  14   6    -0.04   0.01  -0.06    -0.00  -0.07   0.03    -0.03   0.02  -0.03
  15   1    -0.02  -0.01   0.04    -0.00  -0.03   0.01    -0.01   0.06  -0.02
  16   1    -0.02  -0.01   0.06    -0.01  -0.03   0.01     0.01   0.05   0.00
  17   1    -0.01   0.00  -0.02    -0.01  -0.02  -0.02     0.03   0.02   0.04
  18   1    -0.02   0.00  -0.02     0.00  -0.02  -0.02     0.00   0.01  -0.00
  19   1    -0.02  -0.01   0.06    -0.01  -0.03  -0.00     0.01   0.01  -0.01
  20   1    -0.01  -0.01   0.03    -0.01  -0.04   0.04    -0.00   0.01  -0.03
  21   6    -0.01   0.03   0.03     0.07   0.03   0.05    -0.00  -0.04  -0.02
  22   6    -0.03   0.05  -0.01     0.03   0.12   0.02     0.02  -0.10  -0.09
  23   6    -0.04   0.05  -0.01    -0.03   0.12  -0.03     0.02  -0.08   0.02
  24   6    -0.05   0.03  -0.00    -0.06   0.07  -0.05     0.01  -0.07   0.12
  25   6    -0.04   0.01   0.04    -0.03   0.02   0.03     0.00  -0.07   0.05
  26   6    -0.03   0.02   0.09     0.04   0.02   0.07    -0.01  -0.06   0.02
  27   1    -0.00   0.02  -0.01     0.02   0.05   0.01     0.00  -0.04  -0.05
  28   1    -0.01   0.02  -0.01    -0.01   0.04  -0.02     0.00  -0.02   0.01
  29   1    -0.02   0.01  -0.01    -0.03   0.02  -0.03     0.00  -0.02   0.06
  30   1    -0.01   0.01   0.04     0.01  -0.00   0.03    -0.00  -0.02   0.01
  31   6    -0.03  -0.01  -0.01    -0.02   0.04  -0.01     0.00  -0.09  -0.01
  32   6    -0.01  -0.01  -0.03     0.01   0.06  -0.05     0.02  -0.08  -0.03
  33   6    -0.01  -0.01  -0.04     0.01   0.08  -0.03     0.04  -0.07  -0.05
  34   7     0.00  -0.05  -0.02    -0.00   0.09   0.00     0.03  -0.05  -0.05
  35   6    -0.00  -0.03  -0.05    -0.00   0.10  -0.05     0.02  -0.05  -0.05
  36   6     0.00  -0.03  -0.05    -0.02   0.08  -0.05     0.01  -0.07  -0.03
  37   1    -0.00  -0.00  -0.01     0.01   0.02  -0.02     0.01  -0.03  -0.01
  38   1    -0.01  -0.00  -0.01     0.01   0.02  -0.00     0.02  -0.02  -0.02
  39   1    -0.00  -0.01  -0.01    -0.00   0.03  -0.02     0.01  -0.01  -0.02
  40   1     0.01  -0.01  -0.02    -0.01   0.02  -0.01    -0.00  -0.02  -0.01
  41   6    -0.03   0.02  -0.00    -0.03   0.00  -0.12    -0.01  -0.01  -0.03
  42   6    -0.11   0.02  -0.04     0.02   0.01  -0.04    -0.00   0.00  -0.14
  43   6    -0.07   0.02  -0.04    -0.01   0.04   0.01    -0.02   0.03  -0.06
  44   6     0.06  -0.01  -0.07    -0.02   0.09   0.03    -0.04   0.13  -0.01
  45   6     0.08  -0.02  -0.08    -0.01   0.09   0.03     0.01   0.13   0.03
  46   6    -0.06   0.00  -0.05     0.05   0.09   0.02     0.08   0.08   0.04
  47   6    -0.09   0.01  -0.04     0.02   0.07   0.01     0.01   0.02   0.01
  48   6    -0.03  -0.01  -0.05     0.03   0.08   0.01    -0.01   0.02   0.02
  49   6     0.12  -0.03  -0.06     0.00   0.10   0.02    -0.04   0.03   0.02
  50   7     0.18  -0.05  -0.04    -0.05   0.12   0.02    -0.05   0.03  -0.01
  51   6     0.07  -0.01  -0.03    -0.08   0.11   0.02    -0.07   0.04  -0.01
  52   6    -0.06   0.01  -0.03    -0.03   0.07   0.00    -0.03   0.02  -0.03
  53   1     0.04  -0.01  -0.02    -0.01   0.03   0.00    -0.02   0.06  -0.01
  54   1     0.05  -0.01  -0.03    -0.01   0.03   0.01     0.00   0.05   0.01
  55   1    -0.03   0.00  -0.01     0.03   0.02   0.00     0.04   0.02   0.02
  56   1    -0.02   0.00  -0.01     0.02   0.02  -0.00    -0.00   0.01   0.00
  57   1     0.05  -0.01  -0.03     0.00   0.03   0.00    -0.01   0.01   0.01
  58   1     0.03  -0.01  -0.01    -0.04   0.04   0.01    -0.03   0.01  -0.00
  59   6     0.03   0.03  -0.02    -0.05  -0.03  -0.06    -0.02  -0.04   0.00
  60   6    -0.01   0.05  -0.03    -0.03  -0.12  -0.02    -0.09  -0.09   0.03
  61   6    -0.01   0.05  -0.04     0.03  -0.12   0.03     0.02  -0.08   0.02
  62   6    -0.01   0.04  -0.05     0.05  -0.07   0.06     0.12  -0.07  -0.00
  63   6     0.04   0.01  -0.04    -0.02  -0.02   0.03     0.05  -0.07  -0.00
  64   6     0.09   0.02  -0.04    -0.07  -0.01  -0.03     0.02  -0.06  -0.01
  65   1    -0.01   0.02  -0.00    -0.01  -0.05  -0.02    -0.05  -0.04   0.01
  66   1    -0.01   0.02  -0.01     0.02  -0.04   0.01     0.01  -0.02   0.00
  67   1    -0.02   0.01  -0.02     0.03  -0.02   0.03     0.06  -0.02  -0.00
  68   1     0.04   0.01  -0.01    -0.03   0.00  -0.01     0.01  -0.02  -0.00
  69   6    -0.02  -0.01  -0.03     0.01  -0.04   0.02    -0.01  -0.09   0.01
