 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
   52          6             0       -0.605415   -6.461087    5.454913
   53          1             0       -0.884296   -4.985381    8.509012
   54          1             0       -1.074006   -7.331878    9.206117
   55          1             0       -1.021822   -9.145981    7.538320
   56          1             0       -0.838134   -9.847687    5.144720
   57          1             0       -0.513439   -9.199292    2.765818
   58          1             0       -0.245414   -5.187692    3.739210
   59          6             0       -0.627489   -1.512387    5.475905
   60          6             0        0.322318   -0.645191    6.022400
   61          6             0        0.333423    0.685608    5.657698
   62          6             0       -0.595077    1.176611    4.738100
   63          6             0       -1.561184    0.313316    4.217605
   64          6             0       -1.581989   -1.016284    4.582907
   65          1             0        1.051018   -1.023094    6.722598
   66          1             0        1.086728    1.341705    6.065394
   67          1             0       -2.318684    0.695618    3.552507
   68          1             0       -2.340594   -1.676380    4.193711
   69          6             0       -0.531271    2.578310    4.300697
   70          6             0       -0.281063    3.626611    5.191495
   71          6             0       -0.195658    4.923409    4.713392
   72          6             0       -0.330861    5.152108    3.353992
   73          7             0       -0.562170    4.151307    2.501995
   74          6             0       -0.678874    2.901709    2.953897
   75          1             0       -0.172260    3.425112    6.245795
   76          1             0       -0.016951    5.747609    5.384590
   77          1             0       -0.254958    6.148806    2.927290
   78          1             0       -0.883981    2.137508    2.205099
   79          6             0       -5.023396    0.683426    0.105016
   80          6             0       -5.268290    1.867928    0.084715
   81          6             0       -5.613283    3.232730    0.102314
   82          6             0       -6.942081    3.610736    0.044418
   83          6             0       -7.311174    4.959138    0.099517
   84          6             0       -6.365968    5.945734    0.231112
   85          6             0       -5.001570    5.608027    0.297408
   86          6             0       -3.980664    6.572022    0.456802
   87          6             0       -2.675766    6.176815    0.516199
   88          7             0       -2.312773    4.875613    0.403700
   89          6             0       -3.236378    3.945217    0.261404
   90          6             0       -4.607977    4.240625    0.215509
   91          1             0       -7.705685    2.853040   -0.043178
   92          1             0       -8.357473    5.218344    0.046620
   93          1             0       -6.655062    6.983335    0.288311
   94          1             0       -4.244758    7.614423    0.536502
   95          1             0       -1.867662    6.891911    0.657994
   96          1             0       -2.895384    2.915615    0.174205
   97          6             0       -4.700803   -0.687275    0.170318
   98          6             0       -3.445007   -1.137482   -0.248386
   99          6             0       -3.116913   -2.471684   -0.140485
  100          6             0       -4.031916   -3.388278    0.383720
  101          6             0       -5.293113   -2.939071    0.779524
  102          6             0       -5.626306   -1.604169    0.677822
  103          1             0       -2.740205   -0.434787   -0.662290
  104          1             0       -2.156516   -2.812990   -0.494688
  105          1             0       -6.006415   -3.633166    1.196227
  106          1             0       -6.598503   -1.261064    0.996625
  107          6             0       -3.665523   -4.804680    0.513421
  108          6             0       -4.562830   -5.835376    0.216026
  109          6             0       -4.152736   -7.152978    0.329227
  110          6             0       -2.850736   -7.423984    0.716323
  111          7             0       -1.995830   -6.441488    1.006618
  112          6             0       -2.385624   -5.168286    0.926517
  113          1             0       -5.561630   -5.602771   -0.118971
  114          1             0       -4.829041   -7.961875    0.105131
  115          1             0       -2.474541   -8.440086    0.801323
  116          1             0       -1.649919   -4.421889    1.223113
  117          6             0        0.132789    0.498392   -4.020401
  118          6             0        0.118094    1.681492   -4.271203
  119          6             0        0.157300    3.040591   -4.643806
  120          6             0        0.287297    3.379988   -5.977407
  121          6             0        0.384502    4.718187   -6.375110
  122          6             0        0.365411    5.732189   -5.450811
  123          6             0        0.223814    5.433892   -4.083210
  124          6             0        0.204723    6.430394   -3.081412
  125          6             0        0.045226    6.075997   -1.773411
  126          7             0       -0.119780    4.784898   -1.393108
  127          6             0       -0.088088    3.823696   -2.295306
  128          6             0        0.098809    4.076993   -3.664307
  129          1             0        0.325390    2.599487   -6.721806
  130          1             0        0.486300    4.946284   -7.425110
  131          1             0        0.457315    6.761988   -5.758413
  132          1             0        0.317927    7.465392   -3.362114
  133          1             0        0.042332    6.817798   -0.976712
  134          1             0       -0.220992    2.803798   -1.940704
  135          6             0        0.149183   -0.871407   -3.679899
  136          6             0       -0.795024   -1.746903   -4.222994
  137          6             0       -0.793630   -3.077503   -3.857692
  138          6             0        0.141671   -3.560006   -2.940594
  139          6             0        1.101877   -2.688310   -2.423099
  140          6             0        1.110483   -1.358911   -2.789502
  141          1             0       -1.529124   -1.375601   -4.920992
  142          1             0       -1.542334   -3.740399   -4.262888
  143          1             0        1.864178   -3.064013   -1.759601
  144          1             0        1.864888   -0.692314   -2.403205
  145          6             0        0.090665   -4.962105   -2.502592
  146          6             0       -0.149943   -6.012805   -3.393289
  147          6             0       -0.224648   -7.310104   -2.914886
  148          6             0       -0.089645   -7.537002   -1.555187
  149          7             0        0.132263   -6.534002   -0.703289
  150          6             0        0.239968   -5.283703   -1.155592
  151          1             0       -0.259846   -5.812406   -4.447689
  152          1             0       -0.395455   -8.136004   -3.586084
  153          1             0       -0.157849   -8.534101   -1.128085
  154          1             0        0.438875   -4.517803   -0.406894
 --------------------------------------------------------------------
     1 basis functions        1 primitive gaussians
     1 alpha electrons        1 beta electrons
 
 Harmonic frequencies (cm**-1), IR intensities (KM/Mole),
 Raman scattering activities (A**4/amu), Raman depolarization ratios,
 reduced masses (AMU), force constants (mDyne/A) and normal coordinates:
                      1                      2                      3
                        a                      a                      a 
 Frequencies --     6.3333                 9.3233                12.6533
 Red. masses --    12.7466                15.9917                13.0235
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.2417                 0.4454                 0.0394
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46     0.02   0.01   0.09    -0.14  -0.02  -0.08     0.05   0.03   0.05
   2  46     0.01  -0.01   0.09    -0.14   0.00  -0.07    -0.07  -0.03  -0.08
   3   6     0.02  -0.01  -0.08    -0.06   0.00   0.05    -0.04  -0.01   0.09
   4   6     0.02  -0.01  -0.10    -0.05   0.00   0.04    -0.04  -0.01   0.11
   5   6     0.02  -0.01  -0.13    -0.05   0.00   0.03    -0.04  -0.01   0.14
   6   6     0.02  -0.01  -0.19    -0.05   0.00   0.04    -0.04  -0.02   0.21
   7   6     0.02  -0.01  -0.22    -0.05   0.00   0.02    -0.04  -0.02   0.23
   8   6     0.02  -0.01  -0.19    -0.05   0.01  -0.00    -0.04  -0.02   0.19
   9   6     0.01  -0.01  -0.14    -0.05   0.00  -0.02    -0.03  -0.02   0.12
  10   6     0.01  -0.00  -0.11    -0.04   0.00  -0.04    -0.03  -0.01   0.08
  11   6     0.00  -0.00  -0.05    -0.04   0.00  -0.05    -0.02  -0.01   0.01
  12   7     0.01  -0.00  -0.03    -0.05   0.00  -0.04    -0.03  -0.01  -0.01
  13   6     0.01  -0.01  -0.05    -0.05   0.00  -0.02    -0.03  -0.01   0.03
  14   6     0.02  -0.01  -0.10    -0.05   0.00  -0.00    -0.03  -0.01   0.09
  15   1     0.01  -0.00  -0.06    -0.02   0.00   0.02    -0.01  -0.00   0.07
  16   1     0.01  -0.00  -0.08    -0.01   0.00   0.01    -0.01  -0.01   0.08
  17   1     0.00  -0.00  -0.06    -0.01   0.00  -0.00    -0.01  -0.00   0.06
  18   1     0.00  -0.00  -0.04    -0.01   0.00  -0.01    -0.01  -0.00   0.03
  19   1    -0.00  -0.00  -0.01    -0.01   0.00  -0.02    -0.01  -0.00  -0.01
  20   1     0.00  -0.00  -0.01    -0.01  -0.00  -0.00    -0.01  -0.00   0.00
  21   6     0.02  -0.01  -0.05    -0.06   0.00   0.06    -0.03  -0.01   0.07
  22   6     0.02   0.01  -0.02    -0.05   0.00   0.07    -0.02  -0.02   0.08
  23   6     0.01   0.01   0.01    -0.05   0.00   0.07    -0.01  -0.02   0.07
  24   6     0.01  -0.01   0.01    -0.06   0.00   0.05    -0.01  -0.01   0.05
  25   6     0.01  -0.02  -0.02    -0.06   0.00   0.04    -0.03  -0.00   0.04
  26   6     0.01  -0.02  -0.05    -0.06   0.00   0.04    -0.04  -0.01   0.05
  27   1     0.01   0.01  -0.01    -0.01   0.00   0.02    -0.00  -0.01   0.03
  28   1     0.00   0.01   0.01    -0.01   0.00   0.02     0.00  -0.01   0.02
  29   1     0.00  -0.01  -0.01    -0.02  -0.00   0.01    -0.01   0.00   0.01
  30   1     0.00  -0.01  -0.02    -0.02  -0.00   0.01    -0.01   0.00   0.01
  31   6     0.00  -0.00   0.04    -0.06   0.00   0.05    -0.00  -0.01   0.04
  32   6    -0.00  -0.01   0.08    -0.07   0.00   0.06     0.00  -0.01   0.06
  33   6    -0.01  -0.01   0.11    -0.07   0.00   0.05     0.01  -0.01   0.05
  34   6    -0.01  -0.00   0.10    -0.06  -0.00   0.02     0.02  -0.00   0.04
  35   7     0.00   0.00   0.07    -0.05  -0.01   0.00     0.02   0.00   0.02
  36   6     0.00   0.00   0.04    -0.05  -0.00   0.02     0.01   0.00   0.02
  37   1    -0.00  -0.00   0.02    -0.02   0.00   0.03    -0.00  -0.01   0.02
  38   1    -0.00  -0.00   0.04    -0.02   0.00   0.02     0.00  -0.00   0.02
  39   1    -0.00  -0.00   0.04    -0.02  -0.00   0.00     0.01  -0.00   0.01
  40   1     0.00   0.00   0.00    -0.01  -0.00   0.00     0.00   0.00   0.00
  41   6    -0.02   0.01   0.04     0.11  -0.00  -0.02     0.11  -0.03  -0.02
  42   6     0.01   0.01   0.03     0.13   0.00  -0.01     0.13  -0.02  -0.01
  43   6     0.04   0.01   0.03     0.15   0.00  -0.00     0.14  -0.02  -0.01
  44   6     0.06   0.01   0.04     0.23   0.00   0.00     0.21  -0.03  -0.00
  45   6     0.09   0.00   0.04     0.25   0.00   0.01     0.23  -0.03   0.00
  46   6     0.10   0.00   0.04     0.20   0.00   0.01     0.17  -0.02  -0.00
  47   6     0.08   0.00   0.04     0.13   0.00   0.00     0.10  -0.02  -0.01
  48   6     0.09  -0.00   0.05     0.08   0.00   0.00     0.05  -0.02  -0.02
  49   6     0.07  -0.00   0.04     0.01  -0.00  -0.01    -0.01  -0.02  -0.02
  50   7     0.05   0.00   0.04    -0.01  -0.00  -0.02    -0.02  -0.02  -0.03
  51   6     0.04   0.00   0.03     0.03   0.00  -0.02     0.03  -0.02  -0.02
  52   6     0.05   0.00   0.04     0.10   0.00  -0.01     0.09  -0.02  -0.02
  53   1     0.01   0.00   0.01     0.08   0.00   0.00     0.07  -0.01   0.00
  54   1     0.03   0.00   0.01     0.09   0.00   0.01     0.08  -0.01   0.00
  55   1     0.04   0.00   0.01     0.06   0.00   0.01     0.05  -0.01  -0.00
  56   1     0.03  -0.00   0.01     0.03   0.00   0.00     0.02  -0.01  -0.00
  57   1     0.02  -0.00   0.01    -0.01   0.00  -0.00    -0.01  -0.00  -0.01
  58   1     0.00   0.00   0.01     0.00   0.00  -0.01     0.01  -0.01  -0.01
  59   6    -0.04   0.01   0.04     0.08  -0.00  -0.02     0.10  -0.03  -0.02
  60   6    -0.08   0.03   0.08     0.09   0.01  -0.06     0.10  -0.02  -0.03
  61   6    -0.10   0.03   0.08     0.07   0.01  -0.06     0.08  -0.02  -0.02
  62   6    -0.07   0.01   0.04     0.03  -0.00  -0.03     0.07  -0.02  -0.01
  63   6    -0.03  -0.02  -0.00     0.02  -0.01   0.01     0.07  -0.03  -0.00
  64   6    -0.02  -0.02  -0.00     0.05  -0.01   0.01     0.08  -0.03  -0.01
  65   1    -0.03   0.01   0.03     0.04   0.00  -0.02     0.03  -0.01  -0.01
  66   1    -0.04   0.01   0.03     0.02   0.01  -0.03     0.02  -0.00  -0.01
  67   1    -0.00  -0.01  -0.01    -0.00  -0.01   0.01     0.02  -0.01   0.00
  68   1     0.00  -0.01  -0.01     0.01  -0.01   0.01     0.02  -0.01  -0.00
  69   6    -0.08   0.01   0.03    -0.00  -0.00  -0.03     0.05  -0.02   0.00
  70   6    -0.14   0.01   0.04     0.00   0.00  -0.03     0.05  -0.02   0.01
  71   6    -0.14   0.01   0.04    -0.03   0.00  -0.03     0.04  -0.02   0.02
  72   6    -0.09   0.01   0.03    -0.06   0.00  -0.03     0.02  -0.01   0.02
  73   7    -0.05  -0.00   0.03    -0.07  -0.00  -0.03     0.02  -0.00   0.02
  74   6    -0.04  -0.00   0.03    -0.04  -0.00  -0.02     0.03  -0.01   0.01
  75   1    -0.05   0.01   0.01     0.01   0.00  -0.01     0.02  -0.01   0.00
  76   1    -0.05   0.01   0.01    -0.01   0.00  -0.01     0.01  -0.01   0.01
  77   1    -0.03   0.00   0.01    -0.02   0.00  -0.01     0.00  -0.00   0.01
  78   1     0.00  -0.00   0.01    -0.01  -0.00  -0.01     0.01  -0.00   0.00
  79   6     0.03  -0.01  -0.09    -0.07   0.00   0.07     0.03   0.02  -0.08
  80   6     0.03  -0.01  -0.11    -0.06   0.00   0.06     0.03   0.01  -0.09
  81   6     0.02  -0.01  -0.14    -0.06   0.01   0.04     0.03   0.02  -0.11
  82   6     0.03  -0.01  -0.20    -0.06   0.01   0.06     0.03   0.02  -0.17
  83   6     0.02  -0.01  -0.24    -0.05   0.01   0.05     0.03   0.02  -0.19
  84   6     0.02  -0.01  -0.21    -0.05   0.01   0.02     0.03   0.02  -0.15
  85   6     0.01  -0.01  -0.15    -0.05   0.01  -0.00     0.02   0.02  -0.10
  86   6     0.01  -0.00  -0.12    -0.04   0.00  -0.04     0.02   0.02  -0.06
  87   6     0.00  -0.00  -0.06    -0.04   0.00  -0.05     0.02   0.01  -0.01
  88   7     0.01  -0.00  -0.03    -0.05  -0.00  -0.04     0.02   0.01   0.01
  89   6     0.02  -0.00  -0.05    -0.05  -0.00  -0.01     0.02   0.01  -0.03
  90   6     0.02  -0.01  -0.11    -0.05   0.00   0.01     0.03   0.01  -0.08
  91   1     0.01  -0.00  -0.07    -0.02   0.00   0.03     0.01   0.00  -0.06
  92   1     0.01  -0.00  -0.08    -0.02   0.00   0.02     0.01   0.01  -0.07
  93   1     0.00  -0.00  -0.07    -0.01   0.00   0.00     0.01   0.01  -0.05
  94   1     0.00  -0.00  -0.04    -0.01   0.00  -0.01     0.01   0.00  -0.02
  95   1    -0.00   0.00  -0.01    -0.01   0.00  -0.02     0.00   0.00   0.01
  96   1     0.01  -0.00  -0.01    -0.02  -0.00  -0.00     0.01   0.00  -0.00
  97   6     0.02  -0.01  -0.06    -0.07   0.00   0.07     0.02   0.01  -0.07
  98   6     0.02  -0.03  -0.06    -0.07   0.01   0.06     0.03   0.01  -0.05
  99   6     0.01  -0.03  -0.04    -0.07   0.01   0.06     0.02   0.00  -0.04
 100   6     0.01  -0.01  -0.00    -0.06   0.00   0.06     0.01   0.01  -0.05
 101   6     0.02   0.01   0.00    -0.06   0.00   0.08     0.00   0.02  -0.07
 102   6     0.02   0.01  -0.03    -0.06   0.00   0.08     0.01   0.02  -0.08
 103   1     0.00  -0.01  -0.03    -0.02   0.00   0.02     0.01   0.00  -0.01
 104   1     0.00  -0.01  -0.01    -0.02   0.00   0.01     0.01  -0.00  -0.01
 105   1     0.01   0.01   0.01    -0.02   0.00   0.02    -0.00   0.01  -0.02
 106   1     0.01   0.01  -0.01    -0.02   0.00   0.03     0.00   0.01  -0.03
 107   6     0.00  -0.01   0.04    -0.06   0.00   0.05    -0.00   0.01  -0.05
 108   6    -0.00  -0.01   0.07    -0.07   0.01   0.07    -0.01   0.01  -0.06
 109   6    -0.01  -0.01   0.10    -0.06   0.00   0.05    -0.02   0.01  -0.06
 110   6    -0.01  -0.00   0.10    -0.06   0.00   0.02    -0.02   0.00  -0.05
 111   7    -0.00  -0.00   0.07    -0.05   0.00   0.00    -0.02  -0.00  -0.04
 112   6     0.00  -0.00   0.04    -0.05   0.00   0.02    -0.01  -0.00  -0.03
 113   1    -0.00  -0.00   0.02    -0.02   0.00   0.03    -0.00   0.01  -0.02
 114   1    -0.00  -0.00   0.04    -0.02   0.00   0.02    -0.01   0.00  -0.02
 115   1    -0.00  -0.00   0.04    -0.02   0.00   0.00    -0.01   0.00  -0.01
 116   1     0.00   0.00   0.00    -0.01  -0.00   0.00    -0.00  -0.00  -0.01
 117   6    -0.03   0.01   0.04     0.12  -0.01  -0.03    -0.10   0.03   0.02
 118   6    -0.00   0.01   0.04     0.14  -0.00  -0.02    -0.11   0.02   0.01
 119   6     0.03   0.01   0.04     0.16  -0.00  -0.01    -0.12   0.02   0.01
 120   6     0.05   0.01   0.04     0.24   0.00  -0.00    -0.18   0.03   0.00
 121   6     0.08   0.01   0.04     0.26   0.00   0.00    -0.19   0.03   0.00
 122   6     0.09   0.01   0.04     0.21  -0.00   0.01    -0.15   0.02   0.00
 123   6     0.08   0.01   0.04     0.14  -0.00  -0.00    -0.09   0.02   0.01
 124   6     0.09   0.00   0.04     0.08  -0.01  -0.00    -0.05   0.02   0.01
 125   6     0.07   0.00   0.04     0.02  -0.01  -0.01     0.00   0.02   0.02
 126   7     0.05   0.01   0.04    -0.01  -0.01  -0.02     0.01   0.02   0.02
 127   6     0.03   0.01   0.04     0.04  -0.01  -0.02    -0.03   0.02   0.02
 128   6     0.05   0.01   0.04     0.11  -0.00  -0.01    -0.08   0.02   0.01
 129   1     0.01   0.00   0.01     0.08   0.00  -0.00    -0.06   0.01  -0.00
 130   1     0.03   0.00   0.01     0.09   0.00   0.00    -0.07   0.01  -0.00
 131   1     0.03   0.00   0.01     0.07  -0.00   0.00    -0.05   0.01   0.00
 132   1     0.03   0.00   0.01     0.03  -0.00   0.00    -0.01   0.01   0.00
 133   1     0.02   0.00   0.01    -0.01  -0.00  -0.00     0.01   0.00   0.01
 134   1     0.00   0.00   0.01     0.00  -0.00  -0.01    -0.01   0.01   0.01
 135   6    -0.05   0.01   0.05     0.10  -0.01  -0.04    -0.09   0.03   0.02
 136   6    -0.10   0.04   0.09     0.12   0.00  -0.08    -0.09   0.02   0.02
 137   6    -0.11   0.03   0.09     0.09   0.00  -0.08    -0.07   0.02   0.02
 138   6    -0.08   0.01   0.04     0.05  -0.01  -0.04    -0.06   0.02   0.00
 139   6    -0.04  -0.01   0.00     0.03  -0.02   0.00    -0.06   0.03  -0.00
 140   6    -0.03  -0.01   0.00     0.06  -0.02   0.00    -0.08   0.03   0.01
 141   1    -0.04   0.02   0.04     0.04   0.00  -0.03    -0.03   0.01   0.01
 142   1    -0.04   0.02   0.03     0.03   0.00  -0.03    -0.02   0.00   0.01
 143   1    -0.01  -0.01  -0.01     0.00  -0.01   0.01    -0.02   0.01  -0.00
 144   1     0.00  -0.01  -0.01     0.01  -0.01   0.01    -0.02   0.01   0.00
 145   6    -0.09   0.01   0.03     0.01  -0.01  -0.03    -0.04   0.02  -0.01
 146   6    -0.15   0.02   0.04     0.02  -0.01  -0.03    -0.05   0.02  -0.02
 147   6    -0.15   0.02   0.03    -0.01  -0.00  -0.03    -0.03   0.02  -0.03
 148   6    -0.10   0.01   0.03    -0.05   0.00  -0.03    -0.02   0.01  -0.03
 149   7    -0.05  -0.00   0.03    -0.06   0.00  -0.03    -0.02   0.00  -0.03
 150   6    -0.04  -0.00   0.03    -0.03  -0.00  -0.03    -0.03   0.01  -0.01
 151   1    -0.05   0.01   0.01     0.02  -0.00  -0.01    -0.02   0.01  -0.00
 152   1    -0.05   0.01   0.01    -0.00  -0.00  -0.01    -0.01   0.01  -0.01
 153   1    -0.03   0.00   0.01    -0.02   0.00  -0.01    -0.00   0.00  -0.01
 154   1     0.00  -0.00   0.01    -0.01  -0.00  -0.01    -0.01  -0.00  -0.00
                      4                      5                      6
                        a                      a                      a 
 Frequencies --    18.2192                18.6091                19.7891
 Red. masses --    13.5191                11.8658                16.6549
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.1096                 0.1449                 0.3942
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46     0.05  -0.08   0.06    -0.07   0.03   0.04    -0.12   0.01   0.13
   2  46    -0.09   0.08   0.02     0.00  -0.03   0.04    -0.11  -0.00   0.13
   3   6     0.02  -0.03  -0.01    -0.03   0.03   0.04    -0.01   0.00  -0.10
   4   6     0.01  -0.03  -0.04    -0.02   0.03  -0.00    -0.02   0.00  -0.08
   5   6    -0.00  -0.04  -0.07    -0.01   0.03  -0.05    -0.03   0.00  -0.06
   6   6    -0.01  -0.05  -0.13    -0.00   0.04  -0.10    -0.02   0.00  -0.09
   7   6    -0.02  -0.06  -0.16     0.01   0.05  -0.14    -0.03  -0.00  -0.07
   8   6    -0.04  -0.04  -0.13     0.02   0.04  -0.14    -0.03  -0.00  -0.01
   9   6    -0.04  -0.03  -0.08     0.01   0.03  -0.09    -0.04  -0.00   0.02
  10   6    -0.06  -0.02  -0.04     0.02   0.02  -0.08    -0.04  -0.00   0.08
  11   6    -0.05   0.00   0.00     0.01   0.00  -0.04    -0.04  -0.00   0.10
  12   7    -0.04   0.01   0.02     0.00  -0.00  -0.01    -0.04   0.00   0.08
  13   6    -0.02  -0.01  -0.00    -0.01   0.01  -0.01    -0.03   0.00   0.03
  14   6    -0.02  -0.02  -0.05    -0.00   0.02  -0.05    -0.03   0.00  -0.00
  15   1     0.00  -0.02  -0.04    -0.00   0.01  -0.03    -0.01   0.00  -0.04
  16   1    -0.01  -0.02  -0.06     0.00   0.02  -0.05    -0.01  -0.00  -0.03
  17   1    -0.02  -0.01  -0.04     0.01   0.01  -0.05    -0.01  -0.00   0.00
  18   1    -0.02  -0.01  -0.02     0.01   0.01  -0.03    -0.01  -0.00   0.03
  19   1    -0.02   0.00   0.01     0.01  -0.00  -0.01    -0.01  -0.00   0.04
  20   1    -0.00  -0.00   0.00    -0.00   0.00   0.01    -0.01   0.00   0.00
  21   6     0.02  -0.03   0.02    -0.03   0.03   0.06    -0.01   0.01  -0.11
  22   6     0.02  -0.02   0.03    -0.03   0.03   0.06    -0.04  -0.02  -0.21
  23   6     0.02  -0.02   0.05    -0.03   0.03   0.07    -0.04  -0.01  -0.21
  24   6     0.02  -0.03   0.05    -0.02   0.03   0.07    -0.00   0.01  -0.12
  25   6     0.02  -0.03   0.04    -0.02   0.03   0.08     0.03   0.03  -0.02
  26   6     0.02  -0.04   0.03    -0.02   0.03   0.08     0.03   0.03  -0.02
  27   1     0.01  -0.00   0.01    -0.01   0.01   0.02    -0.02  -0.01  -0.08
  28   1     0.01  -0.00   0.02    -0.01   0.01   0.02    -0.02  -0.01  -0.08
  29   1     0.01  -0.01   0.01    -0.00   0.01   0.03     0.02   0.01   0.01
  30   1     0.01  -0.01   0.01    -0.01   0.01   0.02     0.02   0.01   0.02
  31   6     0.01  -0.03   0.05    -0.02   0.03   0.06    -0.00   0.01  -0.12
  32   6     0.01  -0.03   0.06    -0.03   0.03   0.06     0.02   0.01  -0.21
  33   6     0.01  -0.03   0.05    -0.03   0.03   0.03     0.02   0.01  -0.19
  34   6     0.01  -0.03   0.04    -0.02   0.02   0.00    -0.01   0.00  -0.10
  35   7     0.01  -0.04   0.04    -0.02   0.02   0.01    -0.04   0.00  -0.02
  36   6     0.01  -0.03   0.05    -0.02   0.02   0.04    -0.03   0.00  -0.03
  37   1     0.00  -0.01   0.02    -0.01   0.01   0.02     0.01   0.00  -0.08
  38   1     0.00  -0.01   0.02    -0.01   0.01   0.01     0.01   0.00  -0.08
  39   1     0.00  -0.01   0.01    -0.01   0.01  -0.01    -0.00   0.00  -0.02
  40   1     0.00  -0.01   0.01    -0.00   0.00   0.01    -0.02   0.00   0.01
  41   6    -0.01   0.03   0.05     0.06  -0.04  -0.03     0.07  -0.01   0.04
  42   6     0.02   0.03   0.04    -0.00  -0.03  -0.00     0.07  -0.01   0.05
  43   6     0.05   0.03   0.03    -0.06  -0.03  -0.00     0.06  -0.00   0.05
  44   6     0.10   0.02   0.03    -0.13  -0.03  -0.01     0.09  -0.01   0.05
  45   6     0.12   0.01   0.03    -0.18  -0.02  -0.02     0.08  -0.00   0.05
  46   6     0.09   0.02   0.02    -0.17  -0.02  -0.02     0.02  -0.00   0.05
  47   6     0.04   0.03   0.02    -0.10  -0.03  -0.01    -0.01  -0.00   0.04
  48   6     0.00   0.03   0.01    -0.08  -0.03  -0.01    -0.07   0.00   0.04
  49   6    -0.04   0.04   0.01    -0.03  -0.03  -0.00    -0.09   0.00   0.04
  50   7    -0.05   0.05   0.01     0.00  -0.03   0.01    -0.07  -0.00   0.04
  51   6    -0.02   0.04   0.01    -0.00  -0.03   0.01    -0.02  -0.00   0.04
  52   6     0.02   0.03   0.02    -0.05  -0.03  -0.00     0.01  -0.00   0.05
  53   1     0.04   0.00   0.01    -0.04  -0.01  -0.00     0.04  -0.00   0.02
  54   1     0.05   0.00   0.01    -0.07  -0.01  -0.01     0.03  -0.00   0.02
  55   1     0.03   0.01   0.01    -0.06  -0.01  -0.01     0.00  -0.00   0.01
  56   1     0.00   0.01   0.00    -0.03  -0.01  -0.00    -0.03   0.00   0.01
  57   1    -0.02   0.01   0.00    -0.00  -0.01  -0.00    -0.04   0.00   0.01
