 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 127   6    -0.07   0.08   0.04    -0.01   0.01  -0.00    -0.01  -0.01  -0.01
 128   6     0.09  -0.03  -0.05     0.02  -0.00  -0.01    -0.03   0.01   0.01
 129   1    -0.01  -0.00  -0.00    -0.00   0.00   0.00     0.01  -0.00  -0.01
 130   1    -0.05   0.01   0.01     0.00  -0.00   0.00    -0.01   0.01   0.01
 131   1    -0.02   0.00  -0.00    -0.01   0.00   0.00     0.01   0.00   0.00
 132   1    -0.07   0.03   0.03    -0.01   0.00   0.00     0.00  -0.00  -0.00
 133   1     0.04  -0.00  -0.01     0.01  -0.00  -0.00    -0.02   0.01   0.01
 134   1    -0.07   0.05   0.03    -0.01   0.01   0.00     0.00  -0.00  -0.00
 135   6     0.01  -0.03   0.05    -0.05  -0.01   0.02    -0.02  -0.00   0.01
 136   6    -0.06  -0.07   0.13    -0.08   0.00   0.04    -0.03   0.00   0.01
 137   6     0.13  -0.05  -0.11     0.07   0.01  -0.09     0.02   0.00  -0.03
 138   6    -0.05  -0.08   0.03    -0.06  -0.02   0.02    -0.02  -0.00   0.01
 139   6    -0.14  -0.01   0.09    -0.08  -0.02   0.05    -0.03  -0.01   0.02
 140   6     0.09  -0.02  -0.07    -0.00  -0.02  -0.05    -0.01  -0.01  -0.02
 141   1    -0.04  -0.02   0.06    -0.03   0.00   0.02    -0.01   0.00   0.00
 142   1     0.08   0.00  -0.08     0.06   0.01  -0.06     0.02   0.00  -0.02
 143   1    -0.01  -0.02   0.01    -0.02  -0.00   0.00    -0.01  -0.00  -0.00
 144   1     0.07  -0.01  -0.06     0.03  -0.00  -0.04     0.01  -0.00  -0.02
 145   6    -0.09   0.09   0.07     0.02   0.04   0.04     0.01   0.02   0.01
 146   6    -0.08   0.11   0.03     0.06   0.00  -0.01     0.03  -0.00  -0.00
 147   6     0.12  -0.04  -0.25     0.02  -0.01   0.01    -0.00  -0.00   0.02
 148   7     0.01   0.07  -0.11    -0.03   0.01   0.03    -0.02   0.00   0.02
 149   6    -0.06   0.12  -0.02     0.01   0.01  -0.02     0.00  -0.00  -0.01
 150   6     0.02   0.02  -0.16     0.03   0.03  -0.01     0.01   0.02   0.00
 151   1    -0.03   0.04   0.02     0.03  -0.01  -0.01     0.02  -0.01  -0.01
 152   1     0.07  -0.06  -0.15     0.01  -0.01   0.00    -0.00  -0.00   0.01
 153   1    -0.04   0.05   0.02     0.00   0.00  -0.01     0.00  -0.00  -0.01
 154   1     0.03  -0.01  -0.08     0.01   0.02  -0.01     0.00   0.01  -0.00
                    103                    104                    105
                        a                      a                      a 
 Frequencies --   426.3728               428.0602               441.1879
 Red. masses --    11.0652                11.1026                10.4387
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.3467                 0.2801                 0.1236
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46    -0.07   0.01   0.00    -0.05   0.00  -0.00    -0.01   0.03   0.02
   2  46     0.01  -0.00  -0.04    -0.01  -0.00   0.06     0.00  -0.01  -0.00
   3   6    -0.04   0.01  -0.02    -0.09   0.01  -0.03     0.01   0.00   0.04
   4   6    -0.03   0.01  -0.00     0.07  -0.01   0.02    -0.01  -0.00  -0.01
   5   6    -0.00   0.01   0.00     0.01  -0.01  -0.00    -0.00   0.00   0.02
   6   6    -0.02  -0.01   0.00     0.02   0.01   0.01     0.00  -0.01  -0.07
   7   6    -0.03  -0.01  -0.00     0.05   0.01  -0.01    -0.01   0.00   0.08
   8   6    -0.03  -0.01   0.00     0.04   0.01   0.01     0.00  -0.01  -0.05
   9   6    -0.01   0.01  -0.00     0.01  -0.02   0.00     0.01  -0.00  -0.05
  10   6     0.01  -0.00  -0.00    -0.01   0.00   0.01     0.00   0.00  -0.00
  11   6     0.02   0.00   0.00    -0.03  -0.01  -0.01     0.00   0.01   0.04
  12   7     0.03   0.01   0.00    -0.04  -0.01   0.01     0.01  -0.00  -0.08
  13   6     0.02   0.02  -0.01    -0.02  -0.04   0.01     0.00   0.01   0.01
  14   6     0.01   0.01   0.00    -0.00  -0.02  -0.01    -0.01   0.01   0.09
  15   1    -0.00  -0.01   0.00     0.00   0.01   0.01     0.00  -0.01  -0.05
  16   1    -0.01  -0.00  -0.00     0.01   0.01  -0.00    -0.00   0.00   0.05
  17   1    -0.01  -0.00  -0.00     0.02   0.00   0.01    -0.00  -0.00  -0.02
  18   1     0.00  -0.00  -0.00    -0.01   0.00   0.00     0.00   0.00   0.01
  19   1     0.00   0.01   0.00    -0.01  -0.01  -0.01    -0.00   0.00   0.03
  20   1     0.01   0.01  -0.00    -0.01  -0.01   0.01     0.00   0.00  -0.01
  21   6     0.03   0.01   0.02     0.03   0.01   0.03    -0.01  -0.01  -0.03
  22   6     0.04  -0.01   0.02     0.04  -0.00   0.03    -0.01  -0.00  -0.02
  23   6     0.00  -0.02  -0.04    -0.01  -0.01  -0.06     0.01   0.01   0.04
  24   6     0.02  -0.00   0.02     0.02   0.02   0.03    -0.01  -0.00  -0.03
  25   6     0.01   0.01   0.03     0.02   0.02   0.04    -0.00  -0.00  -0.02
  26   6     0.02   0.01  -0.01     0.03   0.02  -0.02     0.00  -0.00   0.00
  27   1     0.01  -0.00   0.00     0.01   0.00   0.01    -0.00   0.00  -0.00
  28   1    -0.01  -0.00  -0.03    -0.01  -0.01  -0.04     0.01   0.00   0.03
  29   1     0.01  -0.00   0.00     0.01   0.00   0.00    -0.00  -0.00  -0.01
  30   1     0.00  -0.00  -0.02    -0.00  -0.00  -0.03     0.01   0.00   0.02
  31   6    -0.03  -0.02   0.01    -0.03  -0.03   0.01     0.01  -0.00   0.02
  32   6    -0.04   0.00  -0.01    -0.04  -0.01  -0.01     0.01  -0.00   0.01
  33   6    -0.02   0.03  -0.00    -0.02   0.03  -0.01     0.01  -0.00  -0.03
  34   7    -0.01   0.03   0.02    -0.01   0.03   0.02    -0.00  -0.00  -0.02
  35   6    -0.00   0.01  -0.00     0.00   0.01  -0.00    -0.00   0.00  -0.02
  36   6    -0.02  -0.02  -0.01    -0.02  -0.02  -0.02     0.00   0.00   0.02
  37   1    -0.02   0.00  -0.00    -0.02   0.00  -0.00     0.01  -0.00   0.00
  38   1    -0.01   0.01  -0.00    -0.01   0.01  -0.00     0.00  -0.00  -0.02
  39   1     0.00   0.00  -0.00     0.01   0.00  -0.00    -0.00   0.00  -0.01
  40   1    -0.00  -0.01  -0.01    -0.00  -0.01  -0.01    -0.00   0.00   0.00
  41   6     0.02  -0.01  -0.02    -0.05   0.01   0.11     0.02   0.00   0.01
  42   6    -0.01  -0.02  -0.06     0.02  -0.00  -0.06    -0.01  -0.01  -0.02
  43   6     0.01  -0.01  -0.00     0.01  -0.00  -0.00     0.06   0.00  -0.00
  44   6    -0.01   0.01  -0.02    -0.01   0.01  -0.01    -0.18  -0.01  -0.01
  45   6     0.01   0.02  -0.04     0.01   0.01  -0.02     0.21   0.02  -0.00
  46   6    -0.01   0.01  -0.04    -0.00   0.00  -0.03    -0.13  -0.01  -0.01
  47   6    -0.01  -0.02  -0.01    -0.01  -0.02  -0.01    -0.12  -0.01  -0.00
  48   6    -0.01  -0.00   0.01    -0.00  -0.00   0.01    -0.01  -0.00   0.00
  49   6     0.01  -0.01   0.03     0.01  -0.01   0.02     0.11  -0.00   0.01
  50   7    -0.02  -0.02   0.04    -0.02  -0.01   0.02    -0.21  -0.02   0.01
  51   6     0.00  -0.03   0.03     0.00  -0.03   0.01     0.03  -0.01   0.01
  52   6     0.02  -0.02   0.01     0.02  -0.01  -0.00     0.22   0.01   0.01
  53   1    -0.01   0.01  -0.00    -0.01   0.00  -0.00    -0.13  -0.01  -0.00
  54   1     0.01   0.01  -0.01     0.01   0.00  -0.01     0.14   0.01   0.00
  55   1    -0.00   0.00  -0.02    -0.00   0.00  -0.01    -0.06  -0.00  -0.00
  56   1    -0.00  -0.00   0.01     0.00  -0.00   0.00     0.01   0.00   0.00
  57   1     0.01  -0.01   0.01     0.01  -0.01   0.00     0.09   0.00   0.00
  58   1    -0.00  -0.01   0.01     0.00  -0.01   0.00    -0.02  -0.00   0.00
  59   6    -0.01  -0.01   0.02     0.04   0.01  -0.05    -0.01  -0.00   0.00
  60   6    -0.01   0.01   0.03     0.05  -0.01  -0.06    -0.01  -0.00  -0.00
  61   6     0.03   0.02   0.00    -0.09  -0.02   0.01     0.01   0.00  -0.00
  62   6    -0.02   0.01   0.01     0.04   0.01  -0.03    -0.01   0.00   0.00
  63   6    -0.02  -0.01   0.00     0.06   0.03  -0.02    -0.00   0.00   0.00
  64   6     0.01  -0.00   0.01    -0.03   0.02  -0.04    -0.00   0.00  -0.01
  65   1    -0.00   0.00   0.01     0.01  -0.00  -0.02    -0.00   0.00  -0.00
  66   1     0.02   0.00  -0.01    -0.07  -0.01   0.02     0.01   0.00  -0.00
  67   1    -0.00   0.00   0.01     0.01   0.00  -0.02    -0.00   0.00   0.00
  68   1     0.01   0.01   0.00    -0.04  -0.01   0.00     0.00   0.00  -0.00
  69   6    -0.00   0.01  -0.02     0.01  -0.03   0.05     0.01  -0.00   0.00
  70   6     0.01   0.01  -0.02    -0.02  -0.03   0.04     0.00  -0.00   0.00
  71   6    -0.00  -0.01  -0.00    -0.00   0.01  -0.00    -0.01   0.00   0.00
  72   7    -0.01  -0.02  -0.01     0.04   0.04   0.01    -0.00  -0.00   0.00
  73   6    -0.00  -0.02  -0.01     0.00   0.04   0.03    -0.01   0.00   0.00
  74   6     0.01  -0.00  -0.03    -0.02  -0.00   0.06     0.00  -0.00  -0.00
  75   1     0.00   0.01  -0.00    -0.01  -0.02   0.01    -0.00   0.00   0.00
  76   1    -0.00  -0.00   0.00    -0.00   0.00  -0.01    -0.01   0.00  -0.00
  77   1    -0.00  -0.01  -0.00     0.00   0.02   0.01    -0.01   0.00  -0.00
  78   1     0.00  -0.00  -0.01    -0.01   0.00   0.03    -0.00   0.00  -0.00
  79   6    -0.02   0.11   0.30    -0.01   0.06   0.18     0.00  -0.01   0.00
  80   6     0.08   0.00  -0.08    -0.05  -0.02  -0.10     0.02  -0.00   0.01
  81   6     0.01   0.02  -0.01    -0.01  -0.00   0.00     0.01  -0.01  -0.02
  82   6     0.03  -0.02   0.00    -0.03   0.03  -0.00    -0.04   0.02   0.07
  83   6     0.03  -0.01   0.05    -0.03   0.02  -0.04     0.04  -0.05  -0.08
  84   6     0.03  -0.04   0.01    -0.04   0.01  -0.02    -0.03   0.01   0.05
  85   6     0.01  -0.00  -0.00    -0.03  -0.02   0.03    -0.03   0.02   0.04
  86   6    -0.01  -0.01  -0.00     0.03  -0.01  -0.00    -0.01   0.01  -0.00
  87   6    -0.02   0.01  -0.01     0.03  -0.01   0.04     0.01  -0.01  -0.05
  88   7    -0.03   0.00  -0.05     0.03  -0.01   0.06    -0.02   0.04   0.08
  89   6    -0.03   0.02  -0.02     0.01  -0.06   0.00     0.01   0.00  -0.01
  90   6    -0.03   0.01   0.02    -0.01  -0.02   0.02     0.04  -0.04  -0.09
  91   1     0.01  -0.02  -0.01    -0.00   0.01  -0.00    -0.03   0.02   0.05
  92   1     0.00   0.00   0.02    -0.00   0.00  -0.02     0.03  -0.03  -0.05
  93   1     0.02  -0.01  -0.00    -0.02   0.00  -0.02    -0.01   0.01   0.03
  94   1    -0.00  -0.00  -0.00     0.02  -0.01  -0.01     0.00   0.00  -0.00
  95   1    -0.00   0.01  -0.01     0.00  -0.01   0.02     0.01  -0.02  -0.03
  96   1    -0.01   0.00  -0.01     0.01  -0.02  -0.01    -0.01   0.01   0.01
  97   6     0.05   0.03  -0.16     0.03   0.01  -0.09    -0.00  -0.00  -0.00
  98   6     0.05  -0.04  -0.20     0.03  -0.03  -0.12    -0.00  -0.00  -0.00
  99   6    -0.22  -0.05   0.13    -0.13  -0.03   0.08     0.00   0.00  -0.00
 100   6     0.06   0.01  -0.15     0.03   0.01  -0.09    -0.00   0.01  -0.00
 101   6     0.12   0.06  -0.15     0.07   0.04  -0.09    -0.00   0.00  -0.00
 102   6    -0.10   0.05  -0.06    -0.06   0.03  -0.04    -0.01   0.00  -0.01
 103   1     0.02  -0.01  -0.06     0.01  -0.01  -0.03    -0.00   0.00  -0.00
 104   1    -0.15  -0.01   0.12    -0.09  -0.01   0.07     0.00   0.00  -0.00
 105   1    -0.00  -0.00  -0.05    -0.00  -0.00  -0.03    -0.00   0.00  -0.00
 106   1    -0.11   0.00   0.06    -0.06   0.01   0.04    -0.00   0.00  -0.00
 107   6     0.08  -0.10   0.11     0.05  -0.06   0.07     0.00  -0.00   0.00
 108   6     0.07  -0.12   0.08     0.05  -0.07   0.05     0.01  -0.00   0.01
 109   6    -0.08   0.07   0.04    -0.05   0.04   0.02    -0.00   0.01   0.01
 110   7     0.16   0.02  -0.12     0.10   0.02  -0.07    -0.00   0.00   0.00
 111   6     0.20   0.02  -0.05     0.13   0.01  -0.03     0.00   0.00   0.00
 112   6    -0.04   0.05   0.22    -0.02   0.03   0.14     0.00   0.00   0.01
 113   1     0.01  -0.07   0.01     0.01  -0.04   0.00     0.00  -0.00   0.00
 114   1    -0.08   0.04   0.02    -0.05   0.02   0.01    -0.00   0.00   0.01
 115   1     0.11   0.01  -0.03     0.07   0.00  -0.02     0.00  -0.00   0.00
 116   1    -0.03   0.05   0.12    -0.02   0.03   0.07    -0.00   0.00   0.00
 117   6     0.19  -0.07  -0.01    -0.29   0.10   0.01     0.02   0.02   0.00
 118   6    -0.03  -0.01   0.09     0.13  -0.02   0.01     0.03   0.01   0.07
 119   6    -0.01  -0.02   0.01    -0.00   0.01   0.01    -0.06   0.04   0.03
 120   6     0.01   0.03   0.04     0.01   0.01   0.01     0.24  -0.07  -0.12
 121   6     0.06   0.02   0.04     0.01   0.02   0.02    -0.27   0.14   0.12
 122   6     0.02   0.04   0.05     0.02  -0.01   0.02     0.17  -0.05  -0.10
 123   6    -0.01  -0.00   0.02    -0.02  -0.02   0.02     0.13  -0.07  -0.09
 124   6     0.00   0.00  -0.02     0.00  -0.01  -0.02    -0.01  -0.03  -0.02
 125   6    -0.03  -0.01  -0.03    -0.04  -0.00  -0.02    -0.15   0.04   0.04
 126   7    -0.06  -0.00  -0.04    -0.02  -0.01  -0.01     0.27  -0.14  -0.07
 127   6    -0.01  -0.04  -0.03     0.00  -0.04   0.00    -0.02  -0.01   0.02
 128   6     0.00  -0.02  -0.01    -0.03  -0.01   0.03    -0.28   0.11   0.13
 129   1    -0.00   0.02   0.01     0.01   0.00  -0.00     0.17  -0.06  -0.09
 130   1     0.02   0.00   0.01     0.01   0.01   0.01    -0.18   0.08   0.08
 131   1     0.01   0.01   0.02     0.02  -0.01   0.01     0.08  -0.03  -0.04
 132   1     0.00  -0.00  -0.01     0.01  -0.01  -0.01    -0.02   0.00   0.01
 133   1    -0.01  -0.01  -0.00    -0.02   0.00  -0.00    -0.10   0.05   0.03
 134   1     0.00  -0.01  -0.01     0.02  -0.02  -0.00     0.04  -0.02  -0.02
 135   6    -0.11  -0.02   0.03     0.15   0.02  -0.05    -0.01   0.01   0.00
 136   6    -0.13   0.03   0.03     0.18  -0.04  -0.04    -0.01  -0.01   0.00
 137   6     0.08   0.03  -0.14    -0.12  -0.04   0.20     0.01  -0.01  -0.01
 138   6    -0.09  -0.00   0.04     0.14   0.01  -0.05    -0.01  -0.03  -0.00
 139   6    -0.10  -0.03   0.08     0.14   0.06  -0.10    -0.02  -0.01  -0.00
 140   6    -0.04  -0.03  -0.06     0.06   0.05   0.09    -0.02  -0.01  -0.02
 141   1    -0.04   0.01   0.01     0.05  -0.01  -0.01    -0.01  -0.01  -0.00
 142   1     0.08   0.01  -0.09    -0.12  -0.01   0.14     0.01  -0.00  -0.01
 143   1    -0.03   0.00  -0.00     0.05  -0.00   0.00    -0.00  -0.01  -0.00
 144   1     0.04  -0.00  -0.07    -0.06   0.01   0.10     0.00  -0.01  -0.01
 145   6     0.07   0.06   0.05    -0.11  -0.09  -0.07     0.01   0.01   0.01
 146   6     0.14  -0.03  -0.02    -0.21   0.05   0.03     0.01  -0.00  -0.00
 147   6    -0.03  -0.01   0.13     0.05   0.02  -0.20    -0.00  -0.00   0.01
 148   7    -0.08  -0.01   0.10     0.12   0.03  -0.15    -0.00  -0.00   0.01
 149   6     0.02  -0.04  -0.05    -0.03   0.07   0.07     0.01  -0.01  -0.01
 150   6     0.05   0.07   0.04    -0.07  -0.11  -0.07     0.01   0.01   0.01
 151   1     0.08  -0.03  -0.02    -0.11   0.05   0.03     0.01  -0.00  -0.00
 152   1    -0.02  -0.00   0.07     0.03   0.00  -0.11    -0.00  -0.00   0.01
 153   1     0.01  -0.02  -0.05    -0.02   0.04   0.08     0.00  -0.00  -0.01
 154   1     0.01   0.04   0.01    -0.01  -0.07  -0.02     0.00   0.00   0.00
                    106                    107                    108
                        a                      a                      a 
 Frequencies --   441.4673               448.5257               448.9183
 Red. masses --    10.3912                11.5768                11.6368
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.1284                 0.1968                 0.2233
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46    -0.00   0.01   0.01    -0.11   0.03  -0.00    -0.01   0.00  -0.00
   2  46    -0.01   0.02   0.00     0.00  -0.00  -0.01     0.00   0.03   0.11
   3   6     0.01   0.00   0.01    -0.00  -0.00  -0.01    -0.02  -0.00   0.01
   4   6     0.02   0.00   0.00    -0.01   0.00   0.00     0.03  -0.01   0.00
   5   6     0.01  -0.00  -0.06     0.00  -0.00  -0.01    -0.01   0.00   0.08
   6   6    -0.01   0.03   0.20    -0.00   0.00   0.02     0.02  -0.02  -0.27
   7   6     0.02  -0.01  -0.23     0.00  -0.00  -0.02    -0.01   0.03   0.32
   8   6    -0.01   0.02   0.15    -0.00   0.00   0.01     0.03  -0.01  -0.21
   9   6    -0.02   0.01   0.13    -0.00   0.00   0.01     0.01  -0.02  -0.16
  10   6    -0.01  -0.01   0.01     0.00   0.00  -0.00    -0.00  -0.00   0.01
  11   6    -0.01  -0.02  -0.12     0.00  -0.00  -0.01    -0.02  -0.00   0.12
  12   7    -0.02   0.01   0.23     0.00   0.00   0.02     0.00  -0.03  -0.34
  13   6     0.00  -0.02  -0.03     0.00   0.00  -0.00    -0.02  -0.01   0.01
  14   6     0.02  -0.02  -0.24     0.00   0.00  -0.02    -0.03   0.02   0.33
  15   1    -0.01   0.02   0.15    -0.00   0.00   0.01     0.01  -0.01  -0.20
  16   1     0.01  -0.01  -0.15     0.00  -0.00  -0.01    -0.01   0.02   0.21
  17   1    -0.00   0.01   0.06    -0.00   0.00   0.01     0.01  -0.01  -0.10
  18   1    -0.00  -0.00  -0.01     0.00   0.00  -0.00    -0.00   0.00   0.04
  19   1     0.00  -0.01  -0.09     0.00  -0.00  -0.01    -0.01   0.00   0.11
  20   1    -0.00  -0.00   0.03    -0.00   0.00   0.00    -0.00  -0.01  -0.04
  21   6    -0.01   0.00  -0.01    -0.01   0.00   0.01     0.00  -0.00  -0.01
  22   6    -0.01  -0.00  -0.01    -0.01   0.01   0.01     0.00   0.00   0.00
  23   6     0.00  -0.00   0.02    -0.01   0.01  -0.01    -0.00   0.00  -0.00
  24   6    -0.00  -0.01  -0.01     0.00   0.01   0.01    -0.00   0.00  -0.00
  25   6    -0.00  -0.00  -0.01     0.01  -0.01   0.00     0.00   0.00   0.01
  26   6    -0.01  -0.00   0.00    -0.01  -0.00   0.00     0.01  -0.00  -0.00
  27   1    -0.00  -0.00  -0.00    -0.00   0.00   0.00     0.00   0.00   0.00
  28   1     0.00   0.00   0.01    -0.00  -0.00  -0.01    -0.00   0.00  -0.00
  29   1    -0.00  -0.00  -0.00    -0.00   0.00   0.00    -0.00   0.00  -0.00
  30   1     0.00   0.00   0.01    -0.00   0.00  -0.00     0.00  -0.00  -0.00
  31   6     0.00   0.00   0.00     0.01  -0.01  -0.01    -0.00  -0.00   0.01
  32   6     0.01  -0.00   0.01     0.01  -0.01  -0.00    -0.00  -0.00  -0.00
  33   6     0.00  -0.00  -0.01     0.02  -0.00   0.00     0.00   0.00  -0.00
  34   7     0.00  -0.00  -0.01     0.01  -0.00   0.01     0.00  -0.00   0.01
  35   6    -0.00  -0.00  -0.01     0.01  -0.01   0.01     0.00  -0.00  -0.00
  36   6     0.00   0.00   0.01     0.02  -0.01  -0.01     0.00  -0.00  -0.00
  37   1     0.00  -0.00   0.00     0.00  -0.00  -0.00    -0.00   0.00  -0.00
  38   1     0.00  -0.00  -0.00     0.00  -0.00   0.00     0.00   0.00  -0.00
  39   1    -0.00   0.00  -0.00     0.01  -0.00   0.01     0.00   0.00  -0.00
  40   1     0.00   0.00   0.00     0.00  -0.00  -0.00     0.00  -0.00  -0.00
  41   6    -0.04  -0.00   0.01    -0.01   0.00  -0.01     0.02   0.00   0.01
  42   6     0.01   0.00  -0.00     0.00  -0.00  -0.05    -0.00  -0.00  -0.00
  43   6     0.02   0.00   0.00    -0.09  -0.01   0.00    -0.01  -0.00  -0.00
  44   6    -0.06  -0.01  -0.00     0.29   0.04  -0.00     0.02   0.00  -0.00
  45   6     0.07   0.01   0.00    -0.34  -0.01  -0.01    -0.03  -0.00  -0.00
  46   6    -0.04  -0.00  -0.00     0.22   0.03  -0.00     0.02   0.00   0.00
  47   6    -0.04  -0.00  -0.00     0.18   0.00   0.01     0.02   0.00   0.00
  48   6    -0.00  -0.00  -0.00    -0.01  -0.01   0.02    -0.00  -0.00   0.00
  49   6     0.04  -0.00   0.00    -0.13  -0.03   0.02    -0.01  -0.00   0.00
  50   7    -0.06  -0.01   0.00     0.35   0.01   0.01     0.03   0.00   0.00
  51   6     0.01  -0.00   0.00    -0.01  -0.02   0.01    -0.00  -0.00   0.00
  52   6     0.07   0.01   0.00    -0.35  -0.03  -0.00    -0.03  -0.00   0.00
  53   1    -0.04  -0.00  -0.00     0.21   0.03   0.00     0.02   0.00   0.00
  54   1     0.04   0.00   0.00    -0.22  -0.01  -0.01    -0.02  -0.00  -0.00
  55   1    -0.02  -0.00  -0.00     0.10   0.01  -0.01     0.01   0.00   0.00
  56   1     0.00   0.00  -0.00    -0.04  -0.01   0.00    -0.00  -0.00  -0.00
  57   1     0.03   0.00   0.00    -0.12  -0.01   0.01    -0.01  -0.00   0.00
  58   1    -0.01  -0.00   0.00     0.04  -0.00   0.00     0.00   0.00   0.00
  59   6     0.03   0.01  -0.01     0.00   0.01   0.00    -0.01  -0.00   0.01
  60   6     0.03   0.01  -0.01    -0.00  -0.00   0.01    -0.01   0.01   0.01
  61   6    -0.04  -0.01   0.01     0.00  -0.01  -0.00     0.01   0.01  -0.00
  62   6     0.03   0.01  -0.01     0.00  -0.01  -0.00    -0.01   0.01   0.00
  63   6     0.03   0.00  -0.01    -0.01  -0.00   0.00    -0.01  -0.01  -0.00
  64   6    -0.00  -0.00   0.00     0.00  -0.00   0.01    -0.00  -0.00   0.01
  65   1     0.01   0.00  -0.00    -0.00  -0.00   0.00    -0.00   0.00   0.00
  66   1    -0.03  -0.01   0.01     0.00  -0.00  -0.00     0.01   0.00  -0.00
  67   1     0.01   0.00  -0.00     0.00  -0.00  -0.00    -0.00   0.00   0.00
  68   1    -0.02  -0.00   0.01     0.00  -0.00   0.00     0.01   0.00   0.00
  69   6    -0.03  -0.00   0.00    -0.01   0.00  -0.00     0.01  -0.01  -0.01
  70   6    -0.02  -0.00  -0.00     0.00   0.00  -0.00     0.00  -0.01  -0.02
  71   6     0.02  -0.01  -0.00     0.00  -0.00   0.00    -0.01  -0.01  -0.01
  72   7     0.01  -0.00  -0.00    -0.01  -0.00  -0.00    -0.01  -0.00  -0.01
  73   6     0.03  -0.00  -0.00     0.00  -0.00   0.00    -0.01  -0.00  -0.02
  74   6    -0.02  -0.00   0.00     0.00   0.00  -0.00     0.00  -0.01  -0.02
  75   1    -0.00  -0.00  -0.00     0.00   0.00  -0.00     0.00  -0.00  -0.00
  76   1     0.02  -0.00  -0.00     0.00  -0.00   0.00    -0.01  -0.00  -0.00
  77   1     0.02  -0.00   0.00     0.00  -0.00  -0.00    -0.00  -0.00  -0.01
  78   1    -0.00  -0.00   0.00     0.00  -0.00  -0.00    -0.00  -0.00  -0.00
  79   6    -0.00   0.02  -0.02    -0.03  -0.00   0.00     0.00   0.01  -0.00
  80   6    -0.06   0.01  -0.03     0.01   0.00   0.00    -0.04  -0.00  -0.02
  81   6    -0.02   0.04   0.06     0.00  -0.00  -0.01    -0.02   0.02   0.06
  82   6     0.12  -0.07  -0.22    -0.01   0.01   0.02     0.10  -0.06  -0.18
  83   6    -0.11   0.13   0.25     0.01  -0.01  -0.02    -0.11   0.10   0.20
  84   6     0.10  -0.05  -0.16    -0.00   0.00   0.01     0.06  -0.05  -0.15
  85   6     0.09  -0.06  -0.12    -0.00   0.00   0.01     0.05  -0.05  -0.09
  86   6     0.02  -0.03   0.00    -0.00  -0.00  -0.00     0.01   0.00   0.02
  87   6    -0.05   0.03   0.15     0.00  -0.00  -0.01    -0.02   0.04   0.08
  88   7     0.07  -0.14  -0.25    -0.01   0.01   0.02     0.08  -0.09  -0.23
  89   6    -0.02  -0.00   0.02    -0.00   0.00  -0.00    -0.01  -0.00   0.00
  90   6    -0.13   0.11   0.27     0.01  -0.01  -0.02    -0.10   0.08   0.23
  91   1     0.08  -0.06  -0.16    -0.01   0.00   0.01     0.07  -0.04  -0.13
  92   1    -0.08   0.08   0.17     0.01  -0.01  -0.01    -0.07   0.06   0.13
  93   1     0.04  -0.03  -0.08    -0.00   0.00   0.01     0.03  -0.03  -0.07
  94   1    -0.01  -0.00   0.01     0.00  -0.00  -0.00    -0.00   0.01   0.03
  95   1    -0.03   0.05   0.10     0.00  -0.00  -0.01    -0.02   0.04   0.06
  96   1     0.02  -0.02  -0.04    -0.00   0.00   0.00     0.01  -0.01  -0.03
  97   6    -0.00   0.01   0.01     0.01   0.00  -0.01    -0.00   0.00   0.00
  98   6    -0.01  -0.01   0.01     0.01  -0.00  -0.01    -0.00  -0.00   0.00
  99   6     0.01  -0.01  -0.01    -0.02  -0.01   0.01     0.00  -0.00  -0.00
 100   6     0.00  -0.03   0.01     0.01  -0.00  -0.01     0.00  -0.01   0.00
 101   6     0.00  -0.01   0.02     0.01   0.00  -0.01     0.00  -0.00   0.01
 102   6     0.02  -0.01   0.02     0.00   0.00   0.00     0.00  -0.00   0.00
 103   1     0.00  -0.01   0.01     0.00  -0.00  -0.00    -0.00  -0.00   0.00
 104   1     0.01  -0.00  -0.01    -0.01  -0.00   0.01     0.00   0.00  -0.00
 105   1     0.00  -0.01   0.00     0.00  -0.00  -0.01     0.00  -0.00   0.00
 106   1     0.01  -0.01  -0.00    -0.01   0.00   0.01     0.00  -0.00  -0.00
 107   6    -0.00   0.01  -0.00    -0.01   0.01   0.01    -0.00   0.00  -0.00
 108   6    -0.00   0.01  -0.01     0.00   0.01   0.01    -0.00   0.00  -0.00
 109   6     0.00  -0.00   0.00     0.01   0.00  -0.00     0.00  -0.00  -0.00
 110   7    -0.01  -0.00   0.01     0.01  -0.00  -0.00    -0.00  -0.00   0.00
 111   6    -0.01  -0.00   0.00     0.02  -0.01  -0.01    -0.00  -0.00  -0.00
 112   6     0.00  -0.00  -0.01    -0.01   0.00   0.01    -0.00   0.00  -0.00
 113   1     0.00   0.00  -0.00     0.00   0.00   0.00     0.00   0.00  -0.00
